"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.962281710934661 2 123 "GO:0010959;GO:0034765;GO:1904062" "regulation of metal ion transport" 1
0 0.433762706002001 2 8 "GO:0010960" "magnesium ion homeostasis" 1
0 0.775869787835243 3 36 "GO:0010965;GO:1905818;GO:0030071;GO:1902099" "regulation of chromosome separation" 1
0 0.995155500174352 2 122 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 1
0 0.672733077698966 2 11 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 0.743910784781313 2 35 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 1
0 0.999959642622931 2 353 "GO:0010975;GO:0120035;GO:0031344" "regulation of cell projection organization" 1
0 0.999999083703705 2 253 "GO:0010976;GO:0031346;GO:0045666" "positive regulation of cell projection organization" 1
0 0.937765107994632 2 88 "GO:0010977;GO:0031345" "negative regulation of cell projection organization" 1
0 0.567562691175983 3 6 "GO:0010984" "regulation of lipoprotein particle clearance" 1
0 0.155508581360357 3 5 "GO:0010992" "ubiquitin recycling" 1
0 0.413716506173819 3 11 "GO:0010996" "response to auditory stimulus" 1
0 0.876672135865024 3 6 "GO:0012502;GO:0035072;GO:0035078;GO:0035081" "induction of programmed cell death by hormones" 1
0 0.931164665366634 2 13 "GO:0014002" "astrocyte development" 1
0 0.984130911924774 2 18 "GO:0014003" "oligodendrocyte development" 1
0 1 2 9 "GO:0014009" "glial cell proliferation" 1
0 0.673460263968202 4 51 "GO:0014013" "regulation of gliogenesis" 1
0 0.976972499737223 3 27 "GO:0014014" "negative regulation of gliogenesis" 1
0 0.210320925858786 2 23 "GO:0014015" "positive regulation of gliogenesis" 1
0 0.863644997014844 3 15 "GO:0014016" "neuroblast differentiation" 1
0 0.956746162576861 2 9 "GO:0014017" "neuroblast fate commitment" 1
0 0.876672135865024 4 6 "GO:0014019" "neuroblast development" 1
0 0.433762706002001 5 8 "GO:0014029" "neural crest formation" 1
0 0.380369720209474 4 43 "GO:0014031;GO:0014032;GO:0048864;GO:0014033" "stem cell development" 1
0 0.460077983307802 4 5 "GO:0014034" "neural crest cell fate commitment" 1
0 0.413716506173819 5 11 "GO:0014037;GO:0014044" "Schwann cell differentiation" 1
0 0.892453337079847 2 16 "GO:0014041;GO:1904799" "regulation of neuron maturation" 1
0 0.97849911001712 5 11 "GO:0014042;GO:1904801" "positive regulation of neuron maturation" 1
0 0.841937460786903 3 10 "GO:0014047;GO:0015800" "acidic amino acid transport" 1
0 0.876672135865024 2 6 "GO:0014048" "regulation of glutamate secretion" 1
0 0.33999196353478 2 7 "GO:0014056;GO:0014057" "regulation of acetylcholine secretion, neurotransmission" 1
0 0.602092194555744 3 10 "GO:0014059" "regulation of dopamine secretion" 1
0 0.956746162576861 -1 9 "GO:0014065" "obsolete phosphatidylinositol 3-kinase signaling" 1
0 0.97982263188796 -1 46 "GO:0014066" "obsolete regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.261226583062982 -1 12 "GO:0014067" "obsolete negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.998164384287316 -1 25 "GO:0014068" "obsolete positive regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.88258948500866 2 379 "GO:0014070" "response to organic cyclic compound" 1
0 0.97849911001712 4 11 "GO:0014072;GO:0043278" "response to isoquinoline alkaloid" 1
0 0.743491920895693 2 57 "GO:0014074" "response to purine-containing compound" 1
0 0.822876635654754 5 18 "GO:0014075" "response to amine" 1
0 0.155508581360357 4 5 "GO:0014807" "regulation of somitogenesis" 1
0 0.733656947688875 4 12 "GO:0014812" "muscle cell migration" 1
0 1 4 5 "GO:0014819" "regulation of skeletal muscle contraction" 1
0 0.685704537035402 2 37 "GO:0014823" "response to activity" 1
0 0.672733077698966 2 11 "GO:0014850" "response to muscle activity" 1
0 0.155508581360357 2 5 "GO:0014854" "response to inactivity" 1
0 1 3 5 "GO:0014855;GO:0060038" "striated muscle cell proliferation" 1
0 0.197684939124585 2 11 "GO:0014866" "skeletal myofibril assembly" 1
0 0.602092194555744 2 10 "GO:0014888;GO:0003299;GO:0014887;GO:0014898" "striated muscle adaptation" 1
0 0.0291656535625752 2 46 "GO:0014902" "myotube differentiation" 0.658256880733945
0 0.0346726507396538 3 12 "GO:0014904;GO:0048741" "skeletal muscle fiber development" 0.745614035087719
0 0.825153895083518 5 5 "GO:0014909" "smooth muscle cell migration" 1
0 0.654895801155555 6 29 "GO:0014910" "regulation of smooth muscle cell migration" 1
0 0.616023061175704 2 21 "GO:0014911" "positive regulation of smooth muscle cell migration" 1
0 0.658590982232464 2 7 "GO:0014912" "negative regulation of smooth muscle cell migration" 1
0 0.733656947688875 3 12 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 0.658590982232464 2 7 "GO:0015014" "heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process" 1
0 0.460077983307802 4 5 "GO:0015669" "gas transport" 1
0 0.567562691175983 6 6 "GO:0015677" "copper ion import" 1
0 0.358583800544701 4 23 "GO:0015695" "organic cation transport" 1
0 0.511669999266619 4 43 "GO:0015698" "inorganic anion transport" 1
0 0.879538434806445 2 11 "GO:0015701" "bicarbonate transport" 1
0 0.471974566063296 6 42 "GO:0015718" "monocarboxylic acid transport" 1
0 0.793968407540671 2 9 "GO:0015721" "bile acid and bile salt transport" 1
0 0.876672135865024 2 6 "GO:0015722;GO:0046618" "canalicular bile acid transport" 1
0 0.793968407540671 4 9 "GO:0015740;GO:0042940;GO:0043090;GO:0070777;GO:0015810;GO:0070779;GO:0089718" "C4-dicarboxylate transport" 1
0 0.68190750090171 4 26 "GO:0015748;GO:0015914" "organophosphate ester transport" 1
0 0.183707392756079 2 8 "GO:0015802" "basic amino acid transport" 1
0 0.530228129916242 2 16 "GO:0015807" "L-amino acid transport" 1
0 0.460077983307802 5 5 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 0.825153895083518 3 5 "GO:0015813" "L-glutamate transmembrane transport" 1
0 0.938659745350618 5 8 "GO:0015844;GO:0051937" "monoamine transport" 1
0 0.973642422367198 4 49 "GO:0015850" "organic hydroxy compound transport" 1
0 1 5 5 "GO:0015871" "choline transport" 1
0 0.876672135865024 3 6 "GO:0015889;GO:0035672" "oligopeptide transmembrane transport" 1
0 0.906025998538156 3 21 "GO:0015909;GO:0015908" "fatty acid transport" 1
0 0.98971899512685 5 25 "GO:0015918;GO:0030301" "sterol transport" 1
0 0.33999196353478 2 7 "GO:0015936" "coenzyme A metabolic process" 1
0 0.328520279990317 2 13 "GO:0015949" "nucleobase-containing small molecule interconversion" 1
0 4.59566151561961e-06 3 129 "GO:0015980" "energy derivation by oxidation of organic compounds" 0
0 0.261226583062982 2 12 "GO:0015985;GO:0015986;GO:0042776" "energy coupled proton transport, down electrochemical gradient" 1
0 0.602092194555744 2 10 "GO:0015988" "energy coupled proton transmembrane transport, against electrochemical gradient" 1
0 0.747662930505207 1 136 "GO:0016032;GO:0044403" "biological process involved in symbiotic interaction" 1
0 0.879538434806445 2 11 "GO:0016048" "detection of temperature stimulus" 1
0 0.712146313400177 2 127 "GO:0016049;GO:0060560" "developmental growth involved in morphogenesis" 1
0 0.939238539327176 2 164 "GO:0016050" "vesicle organization" 1
0 0.554413761925182 2 51 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.78304972018376 2 40 "GO:0016052" "carbohydrate catabolic process" 1
0 0.158388968141201 3 124 "GO:0016053;GO:0046394" "carboxylic acid biosynthetic process" 1
0 0.733533740975951 2 8 "GO:0016056" "G protein-coupled opsin signaling pathway" 1
0 0.841937460786903 4 10 "GO:0016059" "negative regulation of opsin-mediated signaling pathway" 1
0 0.561713106724314 3 13 "GO:0016064;GO:0019724" "B cell mediated immunity" 1
0 0.017149580093094 2 388 "GO:0016071" "mRNA metabolic process" 0.56304347826087
0 0.876672135865024 2 6 "GO:0016074;GO:0043144" "sno(s)RNA metabolic process" 1
0 0.733533740975951 4 8 "GO:0016075" "rRNA catabolic process" 1
0 0.97849911001712 3 11 "GO:0016080" "synaptic vesicle targeting" 1
0 0.863644997014844 2 15 "GO:0016081" "synaptic vesicle docking" 1
0 0.828248732617662 2 14 "GO:0016082" "synaptic vesicle priming" 1
0 0.522012407999431 4 9 "GO:0016093;GO:0019348" "polyprenol metabolic process" 1
0 0.969502684997968 4 10 "GO:0016126;GO:1902653" "sterol biosynthetic process" 1
0 0.530228129916242 3 16 "GO:0016137" "glycoside metabolic process" 1
0 0.841937460786903 2 10 "GO:0016139" "glycoside catabolic process" 1
0 0.108726637610829 3 12 "GO:0016180;GO:0034472" "snRNA processing" 1
0 0.888575459775637 3 139 "GO:0016197" "endosomal transport" 1
0 0.94895721372997 3 19 "GO:0016198;GO:0016199" "axon choice point recognition" 1
0 1 2 7 "GO:0016201" "synaptic target inhibition" 1
0 0.957125012125213 2 75 "GO:0016202;GO:0048634;GO:1901861" "regulation of muscle organ development" 1
0 0.924797750265552 2 22 "GO:0016203" "muscle attachment" 1
0 0.879538434806445 2 11 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 1
0 0.433762706002001 4 8 "GO:0016233" "telomere capping" 1
0 0.950343647009572 4 70 "GO:0016236" "macroautophagy" 1
0 0.565832929791838 2 34 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.710870569889257 2 88 "GO:0016241" "regulation of macroautophagy" 1
0 0.821553115764875 2 22 "GO:0016242" "negative regulation of macroautophagy" 1
0 0.155508581360357 2 5 "GO:0016254" "preassembly of GPI anchor in ER membrane" 1
0 0.433762706002001 3 8 "GO:0016266" "O-glycan processing" 1
0 0.674395193614263 3 90 "GO:0016311" "dephosphorylation" 1
0 0.879538434806445 2 11 "GO:0016318" "ommatidial rotation" 1
0 0.824595679027614 3 30 "GO:0016319" "mushroom body development" 1
0 0.602092194555744 2 10 "GO:0016321" "female meiosis chromosome segregation" 1
0 0.983887472366259 3 38 "GO:0016322;GO:0042551" "neuron maturation" 1
0 1 2 6 "GO:0016330" "second mitotic wave involved in compound eye morphogenesis" 1
0 0.850377557602366 2 161 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 0.588126043358584 2 24 "GO:0016333" "morphogenesis of follicular epithelium" 1
0 0.956746162576861 3 9 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 1
0 0.658590982232464 2 7 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 0.825153895083518 5 5 "GO:0016340" "calcium-dependent cell-matrix adhesion" 1
0 0.522012407999431 3 9 "GO:0016348" "imaginal disc-derived leg joint morphogenesis" 1
0 0.945337661402953 2 116 "GO:0016358;GO:0048813" "dendrite development" 1
0 0.524273128425772 3 57 "GO:0016441;GO:0031047;GO:0035194" "regulatory ncRNA-mediated gene silencing" 1
0 0.464956569796831 2 15 "GO:0016445" "somatic diversification of immunoglobulins" 1
0 0.197684939124585 3 11 "GO:0016447" "somatic recombination of immunoglobulin gene segments" 1
0 0.235893724151007 -1 106 "GO:0016458" "obsolete gene silencing" 1
0 0.892453337079847 2 16 "GO:0016476" "regulation of embryonic cell shape" 1
0 0.973731453753237 2 427 "GO:0016477;GO:0048870;GO:0051674" "localization of cell" 1
0 0.720895529671224 4 92 "GO:0016482" "cytosolic transport" 1
0 0.534440581948636 3 71 "GO:0016485" "protein processing" 1
0 0.784088662947735 3 17 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 0.827527933164887 3 34 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 0.733533740975951 6 8 "GO:0016545;GO:0048065;GO:0045433" "male courtship behavior, veined wing generated song production" 1
0 0.892453337079847 2 16 "GO:0016556;GO:0080009" "mRNA modification" 1
0 0.0960450186831268 2 214 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 0.357752096006084 -1 168 "GO:0016569;GO:0016570" "obsolete covalent chromatin modification" 1
0 0.431804221780367 3 41 "GO:0016571;GO:0018022;GO:0034968" "peptidyl-lysine methylation" 1
0 0.616023061175704 -1 21 "GO:0016572" "obsolete histone phosphorylation" 1
0 0.94895721372997 -1 19 "GO:0016574" "obsolete histone ubiquitination" 1
0 0.602092194555744 -1 10 "GO:0016578" "obsolete histone deubiquitination" 1
0 0.0281523720229549 2 134 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.6975
0 0.97118533148022 2 16 "GO:0016601" "Rac protein signal transduction" 1
0 0.33515957270137 3 10 "GO:0016925" "protein sumoylation" 1
0 0.733533740975951 2 8 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 0.0596057576148308 2 55 "GO:0016999" "antibiotic metabolic process" 1
0 0.59164948653581 2 17 "GO:0017001" "antibiotic catabolic process" 1
0 0.530228129916242 4 16 "GO:0017004" "cytochrome complex assembly" 1
0 0.810137324030329 2 41 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.567562691175983 2 6 "GO:0017062;GO:0034551" "respiratory chain complex III assembly" 1
0 0.793968407540671 2 9 "GO:0017085" "response to insecticide" 1
0 0.567562691175983 2 6 "GO:0017121;GO:0061588;GO:0061590;GO:0061591" "plasma membrane phospholipid scrambling" 1
0 0.972658622863194 3 78 "GO:0017145" "stem cell division" 1
0 0.706401061972407 2 70 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 1
0 0.846330999530778 3 54 "GO:0017156;GO:0016079" "calcium-ion regulated exocytosis" 1
0 0.942574830991103 2 69 "GO:0017157" "regulation of exocytosis" 1
0 0.78304972018376 2 40 "GO:0017158;GO:1903305" "regulation of regulated secretory pathway" 1
0 0.108726637610829 2 12 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 0.658590982232464 -1 7 "GO:0018065" "obsolete protein-cofactor linkage" 1
0 0.658590982232464 2 7 "GO:0018094" "protein polyglycylation" 1
0 0.658590982232464 5 7 "GO:0018095" "protein polyglutamylation" 1
0 0.937765107994632 2 88 "GO:0018105;GO:0018209" "peptidyl-serine modification" 1
0 0.973642422367198 2 49 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 1
0 0.942419435204611 2 61 "GO:0018108;GO:0018212" "peptidyl-tyrosine phosphorylation" 1
0 0.433762706002001 2 8 "GO:0018149" "peptide cross-linking" 1
0 0.118597372953658 2 7 "GO:0018158" "protein oxidation" 1
0 0.190297777271088 2 361 "GO:0018193" "peptidyl-amino acid modification" 1
0 0.658590982232464 2 7 "GO:0018195" "peptidyl-arginine modification" 1
0 0.0354793930658434 4 17 "GO:0018196;GO:0018279" "protein N-linked glycosylation via asparagine" 0.76
0 0.183707392756079 2 8 "GO:0018198" "peptidyl-cysteine modification" 1
0 0.027887276358954 2 14 "GO:0018200" "peptidyl-glutamic acid modification" 0.696969696969697
0 0.0180264198012381 2 122 "GO:0018205" "peptidyl-lysine modification" 0.601388888888889
0 0.25726330200714 2 9 "GO:0018206" "peptidyl-methionine modification" 1
0 0.183707392756079 2 8 "GO:0018345" "protein palmitoylation" 1
0 0.913018994803785 2 7 "GO:0018904" "ether metabolic process" 1
0 0.842380427897243 2 50 "GO:0018958" "phenol-containing compound metabolic process" 1
0 0.895563154971188 2 53 "GO:0018991" "egg-laying behavior" 1
0 0.616023061175704 4 21 "GO:0018992" "germ-line sex determination" 1
0 0.413716506173819 4 11 "GO:0018993" "somatic sex determination" 1
0 0.382816874029281 2 17 "GO:0018996" "molting cycle, collagen and cuticulin-based cuticle" 1
0 0.153556667979246 3 13 "GO:0019048;GO:0044003;GO:0019054" "modulation by symbiont of host process" 1
0 0.998835835823574 2 49 "GO:0019058" "viral life cycle" 1
0 0.996260635440307 2 16 "GO:0019068" "virion assembly" 1
0 0.879538434806445 2 11 "GO:0019079" "viral genome replication" 1
0 0.738808856733164 2 16 "GO:0019080;GO:0019081" "viral gene expression" 1
0 0.796752425932912 2 103 "GO:0019098" "reproductive behavior" 1
0 0.33999196353478 5 7 "GO:0019099" "female germ-line sex determination" 1
0 0.567562691175983 2 6 "GO:0019100" "male germ-line sex determination" 1
0 0.994799860982789 5 154 "GO:0019216" "regulation of lipid metabolic process" 1
0 0.760881922174154 3 28 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 0.954201637816169 2 46 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 1
0 0.840152646698677 3 113 "GO:0019221" "cytokine-mediated signaling pathway" 1
0 0.785240099978243 4 13 "GO:0019226" "transmission of nerve impulse" 1
0 0.793968407540671 2 9 "GO:0019228" "neuronal action potential" 1
0 0.874154930119406 6 32 "GO:0019229" "regulation of vasoconstriction" 1
0 0.0529505104644112 5 40 "GO:0019233" "sensory perception of pain" 1
0 0.166918942522455 2 19 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 0.567562691175983 3 6 "GO:0019321" "pentose metabolic process" 1
0 0.828248732617662 2 14 "GO:0019336;GO:0019614;GO:0042420;GO:0042424;GO:0042402;GO:0009310" "cellular biogenic amine catabolic process" 1
0 0.348031540572325 4 26 "GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 1
0 1 3 6 "GO:0019370" "leukotriene biosynthetic process" 1
0 0.825153895083518 4 5 "GO:0019372" "lipoxygenase pathway" 1
0 0.825153895083518 2 5 "GO:0019374" "galactolipid metabolic process" 1
0 0.413716506173819 2 11 "GO:0019377" "glycolipid catabolic process" 1
0 0.521907462083837 4 33 "GO:0019395;GO:0034440" "lipid oxidation" 1
0 0.460077983307802 2 5 "GO:0019432;GO:0046463;GO:0046460" "triglyceride biosynthetic process" 1
0 1.60657878722402e-11 -1 228 "GO:0019439;GO:1901361;GO:0034655;GO:0044270;GO:0046700" "obsolete organic cyclic compound catabolic process" 0
0 1 2 5 "GO:0019471" "4-hydroxyproline metabolic process" 1
