"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g1908.t1",0.66859837290991,318.234732034989,-153.117366017495,3.03444462084337,2.14373589445325,0.225338941442875,0.357141033902808,-0.459493497965175,0.255899291458302,0.359163281637977,0.365679730226253,0.517146040763361,0.00020554371249832,0.242724763441382,0.789464003066095,1,1,1,0.988561283877026,0.622245036419874,0.374262248407793,0.999999999916938,0.573204810282348,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g20542.t1",0.159717251023479,361.780739755642,-174.890369877821,4.38103885115545,3.1680210308167,-0.0145730112709536,-0.13657067466063,0.169193505541624,0.129680423796691,0.183536100167366,0.189004577684728,0.266211562743381,0.245334554556169,0.148463934945283,0.403936918146509,1,1,1,0.62037949036078,0.700007620036867,0.525063040393094,0.999999999916938,0.601153019733369,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g9573.t1",0.18943474832396,416.311540535485,-202.155770267743,5.38252484138879,3.8302068549378,-0.231261995404518,0.121814392772481,0.118742849158973,0.140064063982703,0.189634092088271,0.199819071961599,0.272689194448456,1.62744263580188,1.50711743734902,0.18961778657514,1,1,1,0.202057133133279,0.219579467282856,0.663234920939585,0.999999999916938,0.366774651941266,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g160.t1",0.596618502433265,320.061513644397,-154.030756822198,3.13327831462572,2.76277510079153,-0.590156333255841,-0.505520255296755,0.562427009957462,0.234473339699904,0.337913782617886,0.34456962306295,0.49188837892066,1.74880385418837,0.871308896105763,1.30737210259031,1,1,1,0.186027175235181,0.350593205596545,0.252871002217074,0.999999999916938,0.455498081341165,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11438.t1",0.197384907077879,335.717369364175,-161.858684682087,3.99695809531817,2.78873372904874,0.223527846456461,-0.0442347182382152,-0.118898057904867,0.146879688738651,0.205233385165712,0.212982125823435,0.298522563563007,1.26053978065503,0.492723275017064,0.158633606078243,1,1,1,0.261548942209522,0.482715022304242,0.690417650401793,0.999999999916938,0.51975818618299,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16887.t1",0.217840025505634,544.522788173527,-266.261394086764,7.12320024585668,5.26742848796473,-0.306260790293072,-0.208291671702737,0.309719019257247,0.136319342999899,0.193183533841165,0.197392487017929,0.27942725261907,1.28501818017334,0.14791776986275,1.22856525625053,1,1,1,0.256968070452691,0.700533206617576,0.267686243106857,0.999999999916938,0.601188953343272,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g22940.t1",0.735324868492301,340.580700591147,-164.290350295574,3.34018004686336,2.61037611855924,0.228336781179881,-0.450454901459514,0.225315009323799,0.259620351567977,0.365451894745434,0.380441249911842,0.533288845774994,1.57622234608816,1.5863633510469,0.1785069978626,1,1,1,0.209305674258981,0.207846479906548,0.672659454847214,0.999999999916938,0.357514760138124,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g22287.t1",0.0649930579071404,483.089198325362,-235.544599162681,7.18831744272064,5.2373280949216,-0.257724910073073,-0.390995852116619,0.38561542280751,0.0765438655624549,0.108849110927121,0.111721526250222,0.158138701556786,0.902908472154135,6.30436010711802,5.94610335030603,1,1,1,0.342003038179738,0.0120441379408177,0.0147498556215793,0.999999999916938,0.0692021632367716,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g6145.t1",1.77717963182336,630.392265226386,-309.196132613193,7.23924334060589,5.63638789775455,-0.445980566598402,0.496220901471086,0.463586809671598,0.385218757447721,0.544972530511396,0.556908849715933,0.787752727073472,0.324335339457885,3.41629361489551,0.3463237780551,1,1,1,0.569013839217236,0.0645557984686733,0.556201563833427,0.999999999916938,0.191110052178113,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g5819.t1",4.40763469935484,277.821317327143,-132.910658663571,2.00226431997975,1.54044504522152,0.0521857539752959,0.739150529547862,0.164424876297273,0.620617686629178,0.877169096539475,0.891722156501049,1.26000738870442,0.0438571669168631,1.70035447308501,0.0170289889598045,1,1,1,0.834119578818648,0.192241626289783,0.89617467656439,0.999999999916938,0.343905494282291,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g20601.t1",0.0722993316541427,400.304961221686,-194.152480610843,5.61670849978471,3.83718897658454,0.133709209428443,0.0847300510214021,-0.174420283577566,0.108527058048059,0.124569725250114,0.156104477541721,0.18019904600595,0.312793831830938,0.000460965902194559,0.936890858835209,1,1,1,0.575970817430179,0.982870641550596,0.333078717962436,0.999999999916938,0.66970099474284,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4423.t1",0.0210248265815796,499.423691158264,-243.711845579132,8.03451518339366,5.48163632669677,0.191550768667228,0.0909505441148688,-0.191642175694164,0.0552519480822783,0.0644572720931482,0.0795918084767728,0.0932116928973497,4.60419734997436,0.00738290456689138,4.22708902233058,1,1,1,0.0318937800092911,0.93152696793888,0.0397836174212758,0.999999999916938,0.658008526744783,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16086.t1",0.139077106786154,336.614398200889,-162.307199100445,4.33209139156404,2.98736402388353,-0.120412540195459,0.0995376368087551,0.259633112892142,0.125663937888857,0.179221874266792,0.18051076201252,0.255277470405205,0.00350879395881688,3.22893511074152,1.03441589502219,1,1,1,0.952764873887525,0.0723477191120655,0.309123752849108,0.999999999916938,0.204275317630417,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14851.t1",1.19612127773719,346.1926260709,-167.09631303545,3.22378489054698,2.86279594194078,-0.515396815304883,-0.288277133409784,0.508446309450296,0.323165354390769,0.460522457454053,0.469148473982547,0.665926201754452,0.669761599602682,0.0116395864510965,0.58295897441656,1,1,1,0.413134736599623,0.914085396766854,0.445154829093004,0.999999999916938,0.653189438638826,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11646.t1",2.06658769657518,380.44050862464,-184.22025431232,3.47430641506995,2.83198710260074,0.233640412959298,0.252317828509832,-0.0450979962902392,0.420861265320441,0.59432875014378,0.607582836553808,0.858240504345392,0.244510362936879,0.286567426763892,0.00276119118974806,1,1,1,0.62096730432675,0.592428647665737,0.958092816272546,0.999999999916938,0.562635283119239,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.26328_t",1.32674949245341,292.082561418903,-140.041280709451,2.43845606543308,2.13391986264758,-0.00123380644893004,-0.248228573585266,-0.177645406153816,0.347025644485062,0.490780802225261,0.504810559857465,0.715808293016199,0.056264580646395,0.884418788333758,0.0615906108375554,1,1,1,0.812500425193986,0.346994258430633,0.803999351082391,0.999999999916938,0.453233347731903,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8093.t1",0.016204209441158,513.415197282439,-250.707598641219,8.08813678578102,5.5896324084331,-0.00680991202112587,0.00807071977654185,0.0981174816577295,0.0533219750652924,0.0578568030553576,0.0770078552813518,0.0834008620765449,0.940327177906793,0.786786533453006,1.38404976554949,1,1,1,0.332193714076948,0.375073579341081,0.239412527663431,0.999999999916938,0.469598845304305,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g11126.t1",0.0589109134602418,459.223822214059,-223.61191110703,6.73706008530359,4.62575620350373,0.00246556777570114,0.165291210513894,-0.0813418203595988,0.08827949992363,0.107550535436837,0.127408409316849,0.154733395242987,0.227008017259994,1.5143807762808,0.276350124323563,1,1,1,0.633751268134046,0.218471833811772,0.599103514970487,0.999999999916938,0.366233933177915,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g2994.t1",0.110882838137482,394.863183360341,-191.431591680171,5.60694675318674,4.11360237882651,-0.259914950411325,-0.214388331690944,0.142822284129961,0.102969111716027,0.147002265950995,0.150081742545202,0.213734074231287,3.24921934091872,1.81519052330918,0.446523602500363,1,1,1,0.0714574838251389,0.177886830097683,0.503990480072814,0.999999999916938,0.330896422364851,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26594.t2",1.25040915389114,326.277191415393,-157.138595707696,2.92739263786502,2.45226149242638,-0.509331971504743,-0.0523022354071557,0.793657902946502,0.333729956232776,0.476987220751979,0.483008709110538,0.685068745015526,0.132404201013726,0.998223168932107,1.34214173745403,1,1,1,0.71595218980419,0.31774083126981,0.24665662140584,0.999999999916938,0.435711284801549,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g29865.t1",1.58038308247778,317.766063717719,-152.883031858859,2.72372555741916,2.23023832369917,-0.0364920652149156,0.0102295758190264,0.258909871325735,0.375041684569342,0.530702392126547,0.542217532147729,0.765769410353298,0.0527375386395173,0.133766649067653,0.114314465470087,1,1,1,0.818366430525458,0.714558175613206,0.735284648419305,0.999999999916938,0.605996136100674,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.7853_t",0.0395116785536899,376.418568275038,-182.209284137519,5.59664367927264,3.86756361912636,-0.103337310103941,0.0774545852021667,0.130026446380701,0.0786868423850467,0.101409190551673,0.112685915085503,0.144750287770679,0.29824212025166,2.67890945556136,0.806908917945384,1,1,1,0.584986557853775,0.101685341900747,0.369035710987806,0.999999999916938,0.245409352859112,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g5200.t1",0.0198918219203703,286.19979622505,-137.099898112525,4.28031773852338,2.94443898102895,0.00437637276403658,0.0375631000133215,-0.0809688185366175,0.0777406765726116,0.109854769720561,0.111625445881014,0.158959533472123,0.186553119690653,0.000885028757442079,0.259455239614802,1,1,1,0.665801044699898,0.976266887601664,0.610494659652076,0.999999999916938,0.668924164943493,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12796.t1",0.414745955125073,356.95436823859,-172.477184119295,3.88282930285955,3.19867311755068,-0.266923963840204,-0.74161271878627,0.637714965990625,0.19484224956003,0.277430366827829,0.288889738946029,0.40686833377741,0.0212426776534387,4.26491571201847,2.45666216659233,1,1,1,0.884119790758101,0.0389071794464743,0.117027229722865,0.999999999916938,0.141326933567672,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3207.t1",0.0211947687289355,442.388694624588,-215.194347312294,7.01354468399068,4.96884956842572,-0.132807552116907,-0.164353589792865,0.17666756348146,0.0582343101481297,0.0692366163810711,0.0848378634447488,0.100552753726271,0.954307862477571,1.24528776756668,3.08692232548473,1,1,1,0.328625186643714,0.264454400314026,0.078923953913747,0.999999999916938,0.401333280013809,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13341.t1",0.818179893473415,363.26678193416,-175.63339096708,3.61850158275343,2.68059335486918,-0.150706700404538,0.364470062039745,0.101943577513617,0.271830376084315,0.385632628410496,0.39063802602961,0.553480935227609,0.13388788808018,2.25155054121765,0.0339245744278656,1,1,1,0.714434518262054,0.133480595886783,0.853867346413258,0.999999999916938,0.285651958949966,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.15878_t",0.17592612092336,405.862999704082,-196.931499852041,5.4191516810935,3.89656687140042,0.268433325582725,-0.489383147135162,0.0567728996756454,0.131954613974017,0.179852922653806,0.190001345085459,0.263742296576079,5.02311117620603,11.7056815721092,0.0463364316240357,1,1,1,0.0250111911823597,0.000623095546176459,0.829565403438591,0.999999999916938,0.0100914794536094,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g19140.t1b",0.0936686318174654,392.124569894252,-190.062284947126,5.63804506275151,4.05217472341522,0.0123039585181834,-0.24290351841366,-0.098053130715371,0.104101828345122,0.136184616789001,0.151831525549862,0.199987898004134,0.111653186562093,6.50941637494377,0.240389502124575,1,1,1,0.738269799544313,0.0107304720660238,0.623924937272998,0.999999999916938,0.0644279548566212,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g19140.t1a",0.0502856055735246,324.420441863034,-156.210220931517,4.72600147570323,3.09858965900609,0.165896677115456,0.293475240874697,-0.200114636192739,0.0891619978754738,0.123794363718143,0.124817382692509,0.175187164243517,0.567238303522477,4.80029375553819,1.30482762232326,1,1,1,0.451358432667476,0.0284548848110288,0.253333282217763,0.999999999916938,0.116963094721433,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25481.t1",0.416082078571795,401.198671272708,-194.599335636354,4.55077060787841,3.47351804324178,0.0128371467607229,-0.298309163615146,0.08480132182642,0.193022076712725,0.272914059504964,0.28085914165537,0.396708089932298,0.0715219227497848,1.66316908615012,0.0456944158384077,1,1,1,0.789133615981832,0.197175982880599,0.830732252448581,0.999999999916938,0.348422300013269,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g17914.t1",0.0312002828062419,434.107394581797,-211.053697290898,6.6050666851931,4.56816703404726,-0.0267962848031848,0.0427514355788536,0.0581120705251773,0.0664044840420324,0.0835265775212681,0.0956318329023947,0.120285048572993,0.000414824469131424,0.933037290375336,0.23340459588163,1,1,1,0.983750417043042,0.334074928783873,0.629010782795819,0.999999999916938,0.446123283061668,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11089.t1",0.155248132649317,335.821477996085,-161.910738998042,4.32988614311663,2.61572168283513,0.448447752272084,0.558537076544282,-0.280808872270634,0.13795023820221,0.189363866971767,0.192213542685022,0.266652171093566,5.29664323856392,9.59293488499996,1.1089996334768,1,1,1,0.0213665625800059,0.0019532748369363,0.292299509410309,0.999999999916938,0.0225483227864364,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21342.t1",0.0543534001449347,345.083887596667,-166.541943798334,4.96282385162002,3.33517628062248,0.101495489275403,0.188506866275577,-0.109570902933742,0.0865840598310364,0.121273264160244,0.122959196881635,0.173127901615869,0.304149915061049,2.36926387397523,0.400549644479067,1,1,1,0.58129241743278,0.123745390983292,0.526805534050808,0.999999999916938,0.273790354743271,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14352.t1",4.05455653679877,269.973257849896,-128.986628924948,1.96228909377471,1.04145391092617,-0.125163173817335,1.27467540717563,0.456980132748036,0.606044064392205,0.859360083460252,0.863047351638465,1.22110065580827,0.0274582924373478,6.05960915357493,0.140052772313218,1,1,1,0.868388765714968,0.0138308291080935,0.708228555113543,0.999999999916938,0.07587598517231,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7583.t1",3.72802218161975,271.561493480721,-129.78074674036,1.95105754982363,1.93242679873139,-0.0767800620513273,0.141316721833809,-0.448434299166762,0.568094637633036,0.804006923026132,0.820407654748992,1.16404359431217,0.250014473029448,0.0195771405516127,0.148408629708565,1,1,1,0.617064886732652,0.888724514325032,0.700060790906071,0.999999999916938,0.648543415826239,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g672.t1",0.302700780768262,362.469928922859,-175.234964461429,4.15359072491687,3.26488434607579,-0.306832306155985,-0.514558661825326,0.630882022778621,0.168548128075397,0.240749139275607,0.248467927989352,0.350724557852211,0.00298613351770287,1.27390740174602,3.23566798318373,1,1,1,0.956420868374199,0.259034931890406,0.0720509152516137,0.999999999916938,0.39765836661959,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7085.t1",0.251625827664398,491.93782640155,-239.968913200775,6.47754947083249,4.54375110276058,-0.191199779397148,0.0923038405795997,0.35642201754521,0.164129643963842,0.212386732839788,0.226524656297099,0.305431971272095,0.0139089315886255,2.65861728507684,1.36175838518484,1,1,1,0.906118262617696,0.102990229112616,0.243232970446267,0.999999999916938,0.24660980581897,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g25584.t1",4.21656475964123,349.154180986471,-168.577090493236,2.82052717979906,2.66621500283574,0.25884913930454,1.10654618242053,-1.45536135799027,0.597633113244872,0.844399612530382,0.8617270911888,1.22010374765446,0.516894980165571,0.38919120956257,1.42281408880212,1,1,1,0.472169208838577,0.532724842914212,0.232940772689082,0.999999999916938,0.538523285922373,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26860.t1",0.436357004309148,369.327552479164,-178.663776239582,4.03616792331136,2.91889623079536,0.223818233115435,-0.00296994926856525,-0.171663772418743,0.202144840314519,0.284293478142665,0.292325997018859,0.412015341545505,0.47680144380226,0.188269076895772,0.173592328826329,1,1,1,0.489874714440775,0.664361171143424,0.676938727642576,0.999999999916938,0.588181807152609,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14350.t1",0.0622602988309242,344.231120984763,-166.115560492382,4.65179541535697,3.21492417632472,0.00453194766522202,0.0631843909417582,-0.0501672184001498,0.0997677493680756,0.130592326664467,0.143483199214215,0.18811465187487,0.0436824726536897,0.123551499695154,0.0711204992660309,1,1,1,0.834445488346375,0.725214073040632,0.789712267016508,0.999999999916938,0.607770229140761,0.999427929836143
