"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g4836.t1",0.809248861946594,420.746639888401,-204.3733199442,4.19805942017404,3.13594692281514,0.0870869099769407,0.417315669482206,-0.540351092631672,0.26656877499447,0.376584216978151,0.375342653173437,0.531818036231613,0.478059225502054,0.310451787816692,1.03234757961523,1,1,1,0.489302725299531,0.577403082551565,0.309607925840871
"Pocillopora_acuta_HIv2___TS.g5392.t2",0.00717707273364126,541.915226612382,-264.957613306191,8.33776772895375,5.74623828882591,0.0747221609775529,0.0300183872981573,-0.0594923315329286,0.0407511791275824,0.0413855425477044,0.0575740533591542,0.0585737861007212,2.36323665784814,2.39213233625024e-06,1.03160962404852,1,1,1,0.124224210856704,0.998765950759058,0.309780912910127
"Pocillopora_acuta_HIv2___RNAseq.g21913.t1",0.0867030086283526,368.580887209453,-178.290443604727,4.71160732029331,3.17518416833117,0.216064017046398,0.113580918579803,-0.214222127333817,0.108126756846747,0.142219654163608,0.151617068582967,0.210947025623285,1.27914197067908,0.0120890532644658,1.03129246156036,1,1,1,0.258058632286822,0.912448845537548,0.30985529884524
"Pocillopora_acuta_HIv2___RNAseq.g15331.t1",0.0942020737323699,588.569590369992,-288.284795184996,8.22663814341206,5.62817692098058,0.0505881104238027,0.237366156606127,-0.184126081826169,0.107676947577919,0.128229538690682,0.152305290134847,0.181334462428385,0.208007787273437,1.41095462052534,1.03102672995166,1,1,1,0.648333381050086,0.234897985446993,0.309917640292375
"Pocillopora_acuta_HIv2___RNAseq.g15085.t1",0.135217152485201,400.083096085818,-194.041548042909,5.0442457129032,3.57467135329586,-0.110407312378427,-0.0326125501485324,0.237084942086526,0.124357504340383,0.165786080588462,0.169069219722681,0.233607665674648,0.00594860886426628,0.487236009245901,1.02999179181263,1,1,1,0.938522334940473,0.485162854880056,0.310160595545167
"Pocillopora_acuta_HIv2___RNAseq.g7974.t1",0.421084027992547,335.046058454312,-161.523029227156,3.35271182991536,2.24469111469718,0.377104998399375,0.267614509278937,-0.416731199135679,0.209571579532341,0.291661535597204,0.292860297229193,0.411136672352875,0.663031526966845,0.0746678019872402,1.02740008769738,1,1,1,0.415491735999639,0.784657897603419,0.310770095477607
"Pocillopora_acuta_HIv2___RNAseq.g11530.t1",0.0537901154659311,435.681842254178,-211.840921127089,6.39652510829548,4.47163152696084,0.0419642097542325,-0.160844240618671,0.149827314572192,0.0741641725614003,0.104070621503655,0.105153635822109,0.147949623422262,2.46319539423906,1.3257134317608,1.02554391679934,1,1,1,0.116541482542385,0.249569236729386,0.311207576278164
"Pocillopora_acuta_HIv2___RNAseq.g783.t1",0.0551732548845819,508.685277492622,-248.342638746311,7.09799252502142,5.00052687358798,0.0945145655438602,-0.138822447578865,-0.146838512364191,0.0859823372648968,0.102068718911278,0.121741870398964,0.145143646821384,0.0911442740461575,4.71250613592001,1.02349067545076,1,1,1,0.762727457356584,0.0299439687450804,0.311692439705153
"Pocillopora_acuta_HIv2___RNAseq.g1521.t1",2.9523417409481,268.021450261616,-128.010725130808,1.92245983953924,1.00399632155494,-0.983376952403638,1.24179795563321,1.06689086201732,0.525891283826168,0.777315992370916,0.728978299837523,1.05508640357433,0.591662091602715,11.0405728158857,1.02250146223526,1,1,1,0.441777116988123,0.000891393152359835,0.311926389271798
"Pocillopora_acuta_HIv2___TS.g12980.t1",4.44780516898366,270.234655062757,-129.117327531378,1.78343624267703,1.84253179460148,0.191629042545201,0.145627900965276,-1.25933999606792,0.619557285111749,0.874871307880257,0.875164120609104,1.24551334488844,0.476216491943618,0.584643592130503,1.02232556915728,1,1,1,0.490141106989303,0.444497915515683,0.311968012067788
"Pocillopora_acuta_HIv2___TS.g4567.t1",0.0283487827777081,463.534068239917,-225.767034119958,6.80867763749225,4.62754999409261,0.0799066213107423,0.169579165437198,-0.112934125782804,0.0744115863851271,0.0795491808515109,0.104564896357221,0.111707173922384,0.164381110373414,1.63655969062104,1.02208792897511,1,1,1,0.685154551563703,0.200798146525072,0.312024258010045
"Pocillopora_acuta_HIv2___RNAseq.g23768.t1",0.163210274395503,369.46348694716,-178.73174347358,4.66752082932121,3.27399512408933,-0.213724329397766,0.0817398834960677,0.261960630357255,0.129442763863368,0.185101384785155,0.182382153773097,0.259116312726819,0.381872397813732,2.66571129699008,1.02207447787397,1,1,1,0.536602860377414,0.102531978117489,0.312027442083588
"Pocillopora_acuta_HIv2___RNAseq.g25553.t1",2.49900061215667,300.285896537616,-144.142948268808,2.27094850154472,2.44415705097142,0.0579616856271758,-0.630079021725044,-0.955749035533594,0.464200118716337,0.656168230685967,0.661295893688774,0.945499609680495,0.725315481305064,5.3930787169689,1.02179795480484,1,1,1,0.394405850560995,0.0202167710234733,0.312092908551665
"Pocillopora_acuta_HIv2___RNAseq.g18948.t1",1.42457800430517,308.179573965145,-148.089786982572,2.54248037902627,2.19025590802013,-0.989412996702605,0.20953151293028,0.73336146813743,0.357824868698324,0.521374972061961,0.50429621302492,0.725665848527483,2.83729131078153,2.41655351175591,1.02132228020619,1,1,1,0.0920993488331745,0.120058813701825,0.312205565791488
"Pocillopora_acuta_HIv2___RNAseq.g16193.t1",0.452150543118344,349.791434067585,-168.895717033793,3.57582119847265,2.71978661473343,0.171163679546971,-0.147651597579129,-0.423160236126323,0.207773583152114,0.292362660784383,0.295318930538514,0.418791878285503,0.0280618109044682,2.92427999889942,1.02097051506791,1,1,1,0.866963588038437,0.0872561411549219,0.312288910827366
"Pocillopora_acuta_HIv2___RNAseq.g28512.t1",0.0292724191123241,372.259777214715,-180.129888607357,5.34794753778466,3.657398630577,0.121231566364128,0.0570584615462479,-0.135151606652317,0.0692826715036734,0.0945169525897343,0.0968197980856833,0.133806802521753,0.646599724457839,0.0266764259534931,1.02020169342406,1,1,1,0.421330996464115,0.870259248214474,0.312471171681159
"Pocillopora_acuta_HIv2___RNAseq.g26050.t1",0.423178585765763,391.551643347259,-189.775821673629,4.2486448239512,3.24234818107352,-0.0638604170540558,-0.403026081701244,0.399113883653401,0.196267272397479,0.277950393834913,0.280459995371023,0.39514878158058,0.457390895931419,1.0450488551854,1.02016959724922,1,1,1,0.498845872447244,0.30665014205634,0.312478783584076
"Pocillopora_acuta_HIv2___RNAseq.g17323.t1",1.00012352125992,339.748265207919,-163.87413260396,3.01244625359251,2.56735031900099,0.0236977914278973,-0.731441065160025,0.611313362544396,0.29956344284261,0.423469912189392,0.431706532517365,0.605264076334808,1.13919024969383,1.93074968492211,1.02008880458916,1,1,1,0.285823496856694,0.164676448934318,0.312497945376986
"Pocillopora_acuta_HIv2___TS.g8493.t1",2.3005520816211,357.919280489492,-172.959640244746,2.94232128735517,2.81590759246506,-0.390920581455359,-0.404841783650229,0.898188423041985,0.443509271391597,0.629115626449202,0.629197615899575,0.889488925700578,0.0172372894930237,0.0100505892525254,1.01965631966084,1,1,1,0.895545223154215,0.920143765991804,0.312600544956544
"Pocillopora_acuta_HIv2___TS.g13187.t1b",1.65357663907208,323.095102337054,-155.547551168527,2.61944870119232,1.81237875643079,0.372032599593641,0.762140052046896,-0.775119585296837,0.38910538485627,0.546423871828748,0.543644115922339,0.768129127222877,0.00277019882510315,0.947639495601315,1.01828407908827,1,1,1,0.958024579527721,0.330320872055787,0.312926376452718
"Pocillopora_acuta_HIv2___TS.g15907.t1a",0.0214049608382038,431.87687133686,-209.93843566843,6.4119084010142,4.41435518899809,0.139679453140624,-0.0112880752837146,-0.106042083251053,0.0578335382918128,0.073940972731905,0.0818474807188256,0.105096129426004,2.75206682811388,1.09867234391289,1.01808270240702,1,1,1,0.0971288002153792,0.294557654021473,0.312974229602372
"Pocillopora_acuta_HIv2___RNAseq.g11626.t1",1.36001598873726,368.747994856256,-178.373997428128,3.27271083302166,2.51483620314183,0.324485895402707,0.353299413307454,-0.696493337318867,0.346517989293901,0.488141776481247,0.487999498935081,0.690328853011509,0.00474230300572446,0.000231060873520284,1.01793929957455,1,1,1,0.945097570824884,0.987872073887525,0.313008312246521
"Pocillopora_acuta_HIv2___RNAseq.g5392.t1",0.936416531403999,355.217197799656,-171.608598899828,3.22400218371631,2.69757890123492,-0.274436845701766,-0.334369186424297,0.586811530743777,0.289220847066445,0.411181761423264,0.411735890175025,0.581998016427242,0.00402669649494555,0.019539129401859,1.01660974669181,1,1,1,0.949403191223439,0.888831891113242,0.313324538766476
"Pocillopora_acuta_HIv2___RNAseq.g16928.t3",2.35236139185039,316.257525552589,-152.128762776295,2.44711627809428,2.29736314901289,-0.403373057134696,-0.364936350289868,0.915103249026117,0.452113301909047,0.642630593233223,0.64226324809781,0.907926517712572,0.0147187978284869,0.0419571852510812,1.01587153918887,1,1,1,0.903436745539329,0.837701406834813,0.313500297293218
"Pocillopora_acuta_HIv2___RNAseq.g15821.t2",0.1028728135635,385.889586313021,-186.94479315651,5.01030306658303,3.49682316822314,0.17524916757441,-0.0130222580257747,-0.211711540111763,0.105343192544549,0.147609520482936,0.149088782023899,0.210105007260873,0.453678488527166,1.29670474665424,1.01535113241223,1,1,1,0.500593255435462,0.254816017941409,0.313624277411682
"Pocillopora_acuta_HIv2___TS.g5440.t1",3.21976406184079,287.063550142283,-137.531775071141,2.02886644918683,1.98815969556729,0.249886876289761,0.0113476394970824,-1.07073921449924,0.528891754652097,0.746277323311206,0.747879629236026,1.06324158039255,0.272749372871016,0.951052551768386,1.01415307618713,1,1,1,0.601493404272344,0.329451523969027,0.313909942195102
"Pocillopora_acuta_HIv2___RNAseq.g13328.t1",10.3508460304247,318.931553748309,-153.465776874154,2.17582625920824,1.15596359050399,-1.78848614924679,2.61006978737759,1.92041910980363,0.942789862304586,1.38146181719416,1.32416738967696,1.90720824132241,0.672229283234964,13.7677059220088,1.01390160002431,1,1,1,0.412275455526601,0.000206861784752477,0.313969947386029
"Pocillopora_acuta_HIv2___RNAseq.g28060.t1",0.15047455561709,315.252112377631,-151.626056188815,3.72824482356327,2.49869997192034,0.129133895325076,0.231329135900647,-0.275165450713831,0.139243932135769,0.1948024803574,0.193295713602753,0.273406774886765,0.00596393807394721,0.470731567467657,1.01290627948998,1,1,1,0.93844333091545,0.492650805711557,0.314207589765704
"Pocillopora_acuta_HIv2___RNAseq.g5042.t1",0.0146923424970565,488.686121953563,-238.343060976781,7.29974332123259,5.0488472899039,0.0414777718745269,0.0302967105607372,-0.0843425153025812,0.0620563994316331,0.0592550642590751,0.0876575753819608,0.0838960598576692,0.000202116641422274,0.0237709892311398,1.01067137977193,1,1,1,0.988657038227063,0.8774690467502,0.314742050922148
"Pocillopora_acuta_HIv2___RNAseq.g1107.t1",0.0580542851363331,397.555861785519,-192.77793089276,5.2705873904723,3.53772145213814,0.124383170602851,0.208050335706348,-0.16861926773524,0.10372343732281,0.119734048900663,0.144991734053573,0.167763215019976,0.211595011922499,1.09306039487342,1.01023152571355,1,1,1,0.645520112208019,0.295794117760803,0.314847379010736
"Pocillopora_acuta_HIv2___TS.g10733.t1",0.345857516369352,369.441735024446,-178.720867512223,3.95514278462478,2.66404026010645,0.31541441594263,0.319640518364645,-0.367901441997309,0.186083309299322,0.260160723054597,0.260126311716317,0.366044132036305,0.50124718089203,0.534867826547843,1.01017375665158,1,1,1,0.478952633755467,0.464567483057822,0.314861215898411
"Pocillopora_acuta_HIv2___RNAseq.g26455.t1",0.145562405565377,583.69669208182,-285.84834604091,7.7477220496225,5.21804845936499,0.263265706247211,0.215381975671765,-0.227231548245626,0.148851666760114,0.159858144629294,0.209618653461471,0.226109535967362,1.75324134024543,0.333578324861088,1.00994912599989,1,1,1,0.185469769100584,0.563559599003863,0.314915027154895
"Pocillopora_acuta_HIv2___RNAseq.g8701.t1",0.0455350607053925,433.941282387729,-210.970641193865,6.08397960061102,4.27370859022956,0.0963932677009265,-0.118543648684796,-0.142974315023536,0.084973981538626,0.0993229448157337,0.120410306151518,0.142277017156721,0.14084441419925,3.85098330271728,1.00982599445518,1,1,1,0.707442989285119,0.0497168355512929,0.314944528959709
"Pocillopora_acuta_HIv2___RNAseq.g7683.t1",0.157566310877375,365.884892733463,-176.942446366732,4.46875825593767,3.2088254890147,-0.0838025729424699,-0.152468593644241,0.259566729190231,0.12844263142722,0.182453686808012,0.183165432098965,0.258382247934634,0.12472511280007,0.0290751581711291,1.00918945652688,1,1,1,0.723965174559766,0.864605616250904,0.315097098459467
"Pocillopora_acuta_HIv2___TS.g8112.t1",0.792600660881654,341.413803952353,-164.706901976177,3.24153840550812,2.96183072742755,-0.194463937008593,-0.615428163444526,-0.548770311257072,0.265255476396229,0.37635903566136,0.379982412457275,0.546345833715005,2.7799523608171,10.4091884559864,1.00889494108799,1,1,1,0.0954510076757962,0.00125389836439904,0.315167722529174
"Pocillopora_acuta_HIv2___TS.g19141.t2",0.127621288161554,438.607326664632,-213.303663332316,5.70445478230624,4.08457477062629,-0.0575503725031222,-0.169223975105467,0.221148453726428,0.109716165599348,0.155429521332301,0.155993204103962,0.220227417871863,0.228237916018723,0.280011610022729,1.00838189761404,1,1,1,0.632833476375834,0.59669360721168,0.31529079854738
"Pocillopora_acuta_HIv2___RNAseq.g30590.t1",0.0737123492093041,468.835449941664,-228.417724970832,6.36824526809495,4.31588100271411,0.0935612289165478,0.229382751245307,-0.170796977997762,0.102761642112246,0.121195361811163,0.144408416812835,0.170209377096971,0.00694810495584326,1.5237952969048,1.0069163658995,1,1,1,0.933569035359912,0.217046053939552,0.315642717331392
"Pocillopora_acuta_HIv2___RNAseq.g9740.t1",0.0414060295735384,489.489649409951,-238.744824704976,7.21894100224756,5.07744872528259,0.00754156421633625,-0.179097806240094,0.127085513038823,0.0643296179870402,0.0892194317765204,0.0910042583228549,0.126721600505134,1.24547874091732,3.13553077357089,1.00575174342536,1,1,1,0.264417773445801,0.0766034483434793,0.315922745371403
"Pocillopora_acuta_HIv2___RNAseq.g3089.t2",0.0530054132906126,455.033201021121,-221.516600510561,6.69471144483613,4.57810047679898,0.0127609586329814,0.217869242683151,-0.144836866026305,0.0744382923760331,0.102660524873166,0.103120159915311,0.144525768484838,0.696439222212347,3.88151146200805,1.0043097140355,1,1,1,0.403982760082165,0.0488205876394562,0.316269925543118
"Pocillopora_acuta_HIv2___TS.g29854.t2",0.115347977733856,459.688239739711,-223.844119869855,5.85208241646259,4.15888308335967,0.0271350035580485,0.0532445145188176,-0.209456560352002,0.10447224248848,0.147628100635358,0.147517382070469,0.209128782064562,0.545689532335706,0.237670944740679,1.00313715937213,1,1,1,0.460084317418583,0.625893365014077,0.316552595982374
"Pocillopora_acuta_HIv2___RNAseq.g24995.t2a",0.0188918893549075,557.768583753066,-272.884291876533,8.43353169620761,5.79356590323187,0.134808945299395,0.0294082027213192,-0.0855651289869393,0.0535423883485366,0.0604994568715037,0.0756575705351232,0.0854403854240694,4.6234769679593,0.0474842250847933,1.00292214566892,1,1,1,0.0315372484347662,0.827500206309174,0.316604465737591
"Pocillopora_acuta_HIv2___RNAseq.g6587.t1",1.96517190708715,299.376779141486,-143.688389570743,2.40819319359518,2.59804930588788,-0.0195700961940915,-1.16098261939456,-0.857880802362672,0.412269462535528,0.583142434791656,0.594586242961387,0.857324587106644,0.94924044732475,13.4957387065403,1.00129798140665,1,1,1,0.32991271028152,0.000239105821838964,0.316996638060134
"Pocillopora_acuta_HIv2___RNAseq.g1503.t1",0.022629630125989,421.428337838126,-204.714168919063,6.16726999297162,4.2871676996268,-0.0109278345711632,-0.0504251537235488,0.110410950831124,0.0589384089293073,0.0779816350918782,0.0836108901074733,0.110352889643727,0.643048826095907,0.00710470744934546,1.00105255896374,1,1,1,0.422608924656722,0.932826318776438,0.317055953374669
"Pocillopora_acuta_HIv2___RNAseq.g10655.t1",0.925477544667746,377.281389640072,-182.640694820036,3.53290847397946,2.87755853689082,-0.355168780842108,-0.130020564229199,0.574298948790795,0.28602816343841,0.406968924971265,0.40530905369987,0.57402043841575,0.0536799452241333,0.296575866663985,1.00097062028445,1,1,1,0.816779320030509,0.586037050690747,0.317075760094929
"Pocillopora_acuta_HIv2___RNAseq.g4014.t1",0.26623891514677,321.561230430467,-154.780615215234,3.41453821466567,2.63424807103949,-0.492480708432067,-0.132081815277079,0.347445741184207,0.182931360957149,0.246649466406273,0.253168598947332,0.347458298563608,3.34640031023214,0.0358106830820708,0.999927719944888,1,1,1,0.0673521487957009,0.849906985004246,0.317327998152317
"Pocillopora_acuta_HIv2___RNAseq.g16373.t1",0.194737009850704,355.607576764252,-171.803788382126,3.98698852053227,2.8435822203589,0.14790795539514,0.0218135887909479,-0.289966946842864,0.15293365480062,0.203767257129055,0.208522517544507,0.290182597901652,0.0011902772143783,0.670778545514266,0.99851423945396,1,1,1,0.972478127843927,0.412780302287005,0.317670285690577
"Pocillopora_acuta_HIv2___RNAseq.g20145.t1",0.249230109959384,351.371709141477,-169.685854570738,3.99964289844919,2.91833363668681,0.0985279980419861,-0.392604992378561,0.320182336816202,0.15896891265818,0.223874564861516,0.229579751600657,0.320485016238197,2.5292010300728,2.03123200656987,0.998112008517535,1,1,1,0.111756790531308,0.154095648614531,0.317767778191119
