"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g4902.t1",0.0836964201896372,507.914037860838,-247.957018930419,7.46442461938338,5.05924755711682,-0.0304774394597726,0.386297399865465,-0.170863511413991,0.0980236734544134,0.128377549966938,0.135446354017498,0.177050938636978,1.85276830554241,8.57239087627902,0.93132698680147,1,1,1,0.173461767020022,0.0034129868421541,0.33451834562964,0.999999698051713,0.0314481248379505,0.999541060901492,0.554389249044796,0.308985617952676,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4902.t1"
"Pocillopora_acuta_HIv2___TS.g3101.t1",0.178575391485048,395.141169628702,-191.570584814351,5.22932517736846,3.43691546426424,-0.104305192248277,0.576460035424196,0.0194819999392033,0.138412437186228,0.196563986417379,0.188534268495737,0.267478829597057,0.494914512221534,19.2086227546772,0.00530503491948436,1,1,1,0.481743205119448,1.17182880614392e-05,0.94193688525157,0.999999698051713,0.000592064413321383,0.999541060901492,0.811824180927141,0.837262065615425,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3101.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9555.t1",0.0490341260034736,381.41671892805,-184.708359464025,5.54025187400872,3.88197005075383,0.092661777383555,-0.134179951850594,-0.0475977953170694,0.0369582252335133,0.039154714948296,0.041316197741065,0.0427687468794019,5.04558250118252,11.0724248261066,1.23857018919216,1,1,1,0.0246888052250873,0.000876210228319304,0.265746791258631,0.999999698051713,0.0130206957167677,0.999541060901492,-0.189403238916512,-0.256956331027089,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g9555.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14952.t1",1.88271681276612,335.817896795693,-161.908948397846,2.98752146415845,3.11603737864309,-0.115769949923704,-1.34179149190714,0.34384830155168,0.418551921464959,0.592339046178834,0.588398336007922,0.83068420758483,0.0202307836233296,7.92543184396491,0.17134122158375,1,1,1,0.886894419032782,0.00487447093171733,0.678922562176989,0.999999698051713,0.0400505192658887,0.999541060901492,-1.77234787638532,-1.3270870138974,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14952.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13646.t1",0.0802003198563702,426.200533959695,-207.100266979847,6.24969359590424,4.44585467620784,0.183564565033565,-0.161119349143338,-0.362905493689385,0.0914167158632886,0.128589402070769,0.127233941340055,0.180065761715785,0.000280576157921125,14.4556779054002,4.06185859442743,1,1,1,0.986635733265688,0.000143496617340062,0.0438621977182674,0.999999698051713,0.00371802101842007,0.999541060901492,-0.229525531456482,-0.746434263874132,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13646.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14933.t1",0.214761456188922,419.012567651571,-203.506283825786,5.47738831697353,3.62113179143437,0.00809286766099461,0.61693159838357,-0.304318276591461,0.154527917859905,0.209763699166476,0.205852425979323,0.28800173300418,1.14585157391997,9.82484530632257,1.11651836111106,1,1,1,0.284419247255419,0.00172170180818497,0.290669377870318,0.999999698051713,0.0206297256859117,0.999541060901492,0.872633032226368,0.440958361928482,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14933.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13767.t1",0.203083274830795,421.230143193782,-204.615071596891,5.62166181756204,3.54550707124944,0.217049768732099,0.722606863272673,-0.309694046863489,0.151402548361514,0.204248568478346,0.202657006622463,0.279444612581262,0.137192499837482,15.0633307474009,1.22821453261406,1,1,1,0.711088154679419,0.000103963391950934,0.267754550153751,0.999999698051713,0.00290473649438491,0.999541060901492,1.02153237345482,0.584587523158564,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13767.t1"
"Pocillopora_acuta_HIv2___TS.g15872.t3",0.185111114707367,427.241184317062,-207.620592158531,5.5320287365133,3.57660658667357,0.30023000800915,0.625068042072628,-0.47630817520842,0.147735869397728,0.195435394226443,0.194499773965281,0.269087175508905,0.128755623225783,7.66156790422203,3.1332140917147,1,1,1,0.71972575624674,0.00564094620072193,0.0767123616354423,0.999999698051713,0.0441302400363486,0.999541060901492,0.883421543343354,0.210562146345001,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g15872.t3"
"Pocillopora_acuta_HIv2___RNAseq.g30781.t1",0.190517095922199,507.510823030533,-247.755411515267,7.03444061784606,4.71931023036598,0.0136933271413556,0.652876984748504,-0.467116902031044,0.134650559114708,0.190395588676877,0.185456844581866,0.262677257444906,3.12071416418515,10.2278460319705,3.1623229319364,1,1,1,0.0773028969232564,0.00138336118589654,0.0753558867525526,0.999999698051713,0.0177949918830181,0.999541060901492,0.935773015784656,0.265860076746415,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30781.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11776.t1",0.0689615930118789,497.765732759158,-242.882866379579,7.56616889918034,5.40308681363563,0.0322219458662355,-0.264351486849909,-0.0440215282207127,0.0817225588301519,0.115516916358135,0.113640500252928,0.16068946325679,0.0139140149403633,12.703849451701,0.0750508179966124,1,1,1,0.90610118792767,0.000364903630275572,0.784119938867925,0.999999698051713,0.0071598799251094,0.999541060901492,-0.379423127531743,-0.442627855226824,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11776.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26200.t1",0.126332352055046,704.73867238883,-346.369336194415,10.3489945496955,7.39947990677075,0.0728395717004853,-0.416556516304417,-0.0248607883747831,0.118220905628151,0.152402635731024,0.163043998301768,0.211375611133653,0.321954784465309,11.9630626070998,0.0138331167029315,1,1,1,0.570435252549422,0.000542656029940825,0.906373296945711,0.999999698051713,0.00932043028301562,0.999541060901492,-0.600508455066619,-0.636375679198059,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26200.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13603.t1",0.19265831062903,535.755510488536,-261.877755244268,7.56440512924037,5.50385223409753,0.196591241681213,-0.520245640388326,-0.107631525143781,0.133733182537317,0.188952569277655,0.185769339240735,0.262499001870568,1.15271410901951,19.1363062359715,0.168121662452653,1,1,1,0.282981711509403,1.21707553195173e-05,0.681786569272908,0.999999698051713,0.000600544498268966,0.999541060901492,-0.74656939222538,-0.901640110809226,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13603.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21232.t1",0.0605379012704866,353.393434109679,-170.696717054839,5.22170222126754,3.74760959031057,0.0104832661621681,-0.207197930622344,-0.0705252153825776,0.0886157792247494,0.123595111358566,0.123650406147908,0.174206115401264,0.0822380008778021,7.56599482352739,0.163893620498074,1,1,1,0.774287142746023,0.00594798138679464,0.68559676312714,0.999999698051713,0.045423312936427,0.999541060901492,-0.29129395092072,-0.390179830121502,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g21232.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13584.t1",0.240018405145309,323.80870434702,-155.90435217351,3.92375878896544,2.47825579392146,0.029123711718598,0.624086214690918,-0.213694988246508,0.171598652129574,0.242225635059384,0.230635783276091,0.32699533085247,0.29338112165844,10.0294032220532,0.427076397632589,1,1,1,0.588061930610452,0.00154060943568502,0.513427013400211,0.999999698051713,0.019145668814047,0.999541060901492,0.847573890848774,0.555009278619787,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13584.t1"
"Pocillopora_acuta_HIv2___TS.g18100.t1",0.334998824372493,460.295163473112,-224.147581736556,5.92298935232955,4.26139864689171,0.480366416495799,-0.511894570959919,-0.0867357660245756,0.17814689401002,0.250965745309837,0.248220097289808,0.349427420967327,6.22304396441486,10.1158672484439,0.0616144351129523,1,1,1,0.0126098135151923,0.00146998246922509,0.803962218624176,0.999999698051713,0.0187236811657563,0.999541060901492,-0.725158769993931,-0.853451336946773,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g18100.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2711.t1",0.213212783918503,446.300626544208,-217.150313272104,6.05398295469855,4.4896572988666,0.110957070585639,-0.462818619009233,-0.178571143527813,0.142840677444869,0.201741566232414,0.199140853681995,0.281621540160868,0.0188389301388545,15.3735812471918,0.402059956153719,1,1,1,0.890829252584552,8.82130590750181e-05,0.526027322824112,0.999999698051713,0.00265354561894006,0.999541060901492,-0.658311951422054,-0.91248600569594,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g2711.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12745.t1",1.51112866446559,572.10249548383,-280.051247741915,6.72665267072022,6.10661786546045,0.166773588494771,-2.17479223273615,-0.443621318780838,0.370932112447116,0.524563942401558,0.514927483656306,0.728563370667749,0.0301362688212755,43.2783573588001,0.370757676193872,1,1,1,0.862181396641386,4.74806359231788e-11,0.542591559123074,0.999999698051713,1.25162643009881e-08,0.999541060901492,-3.11275844819796,-3.74345358157938,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12745.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20587.t2",4.85466569133684,270.787923089767,-129.393961544883,1.931938669284,0.176623535682508,0.918193682017075,2.41676375709956,-0.811899023367449,0.719396353804281,0.994634300535656,0.963496589512232,1.34546181844413,0.501831366032529,8.84810274667409,0.364134042269467,1,1,1,0.478696539253285,0.00293393709028224,0.546219210493463,0.999999698051713,0.0295104918535499,0.999541060901492,2.71246463231109,1.99278908510488,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g20587.t2"
"Pocillopora_acuta_HIv2___RNAseq.g22559.t1",0.125795967642602,718.219642350502,-353.109821175251,10.7745949286912,7.67622080375772,0.0508335039286889,-0.564097140324826,0.38353340256374,0.107132665776551,0.151500660619991,0.148416365617974,0.209828779629036,5.723141442569,12.5863727501978,3.3409984733601,1,1,1,0.0167427485962184,0.000388569527551225,0.0675735923617547,0.999999698051713,0.00743182563184502,0.999541060901492,-0.813313453168297,-0.260372639205841,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g22559.t1"
"Pocillopora_acuta_HIv2___RNAseq.g136.t1",0.256423192968601,366.390578421416,-177.195289210708,4.41526876964444,3.28908008354145,0.231918497933356,-0.18253344364717,-0.565225585756735,0.163404528091764,0.229565720150443,0.227594499259007,0.323066821681445,0.109621256329065,8.21783591532909,3.06096882820852,1,1,1,0.740575742686721,0.00414806383031784,0.0801938408725747,0.999999698051713,0.0356300539089032,0.999541060901492,-0.252991791266119,-1.03342238844697,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g136.t1"
"Pocillopora_acuta_HIv2___TS.g15832.t1",0.11057468716266,547.105253047605,-267.552626523803,7.99042162638033,5.73235293431128,0.0926574568211111,-0.393772140064846,-0.0108528463022901,0.110145598030023,0.144096953384525,0.152397425681371,0.200271850393501,0.754624592977066,12.1699189076642,0.00293661818783338,1,1,1,0.385015995520662,0.000485664176897442,0.956783331410651,0.999999698051713,0.00848579684507494,0.999541060901492,-0.565846872977045,-0.581633660218093,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g15832.t1"
"Pocillopora_acuta_HIv2___TS.g12170.t1",0.719666770040402,300.316492202539,-144.158246101269,2.88309994892452,2.52935844085298,0.160342662503594,-0.885116537673224,-0.0810742262680273,0.269574709648204,0.379825530695094,0.385667097128177,0.543302697861532,0.19757796625184,11.6197066040572,0.0222680353540001,1,1,1,0.656682985736971,0.000652566942590731,0.881376266268065,0.999999698051713,0.0102499984451621,0.999541060901492,-1.13281106318589,-1.25182017071019,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g12170.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1652.t1",1.1873199965382,347.412397019925,-167.706198509962,3.31093892138172,3.09207497797288,-0.0383954603731695,-1.10820406667835,0.342418926662674,0.334762904813353,0.47359641060963,0.471668470410692,0.664905155422181,0.165730858473073,7.92521939906556,0.265213802684865,1,1,1,0.683934138867633,0.00487504331273807,0.606560616786219,0.999999698051713,0.0400505192658887,0.999541060901492,-1.47695414374256,-1.03186755369215,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1652.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11054.t1",0.175946193743815,596.548282683076,-292.274141341538,8.53804728107319,6.27527550007261,-0.0383723393804671,-0.448292591630253,-0.15979113287914,0.127146385522869,0.179830835724631,0.176278339768405,0.249416481767246,0.949769797474669,17.9332911213503,0.410445079787291,1,1,1,0.329777900302601,2.2878404532133e-05,0.521743686861553,0.999999698051713,0.00102749093921702,0.999541060901492,-0.6452171865952,-0.874924343444105,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11054.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28145.t1",0.150502671233176,497.668186743091,-242.834093371545,7.26261217980475,4.72335721833091,0.0888272672495978,0.716170369224404,-0.29146975570655,0.120372793620133,0.170031223200687,0.165509050304331,0.234092306111579,0.308810086787583,23.7546737163155,1.55028917264118,1,1,1,0.578411283104437,1.09429324471173e-06,0.213092756241642,0.999999698051713,9.34461480440015e-05,0.999541060901492,1.0267032300622,0.608681856145612,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28145.t1"
"Pocillopora_acuta_HIv2___RNAseq.g956.t1",0.0975909637610045,540.699897886668,-264.349948943334,7.9789311791706,5.27186769783442,0.15101936638675,0.504414340385228,-0.213322835708711,0.106979786160702,0.136646363208472,0.146638289891598,0.18868079416172,0.172668429370554,12.5442490157293,1.27826031276571,1,1,1,0.677751097476008,0.000397427558243464,0.258222751429555,0.999999698051713,0.00751274199525323,0.999541060901492,0.72479395500779,0.418354040182381,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g956.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8592.t1",8.05827734580751,251.984729140063,-119.992364570031,1.73015498443578,-2.07944144141007,-1.34943021488812e-09,5.08965181376762,-0.368923479780867,1.20819756076776,1.70865829655218,1.46126857849651,2.06700883459569,0.0687332690151244,22.5263815925178,0.0318557567938093,1,1,1,0.79319014578116,2.07277314841614e-06,0.85834460470969,0.999999698051713,0.000159368044159235,0.999541060901492,4.2422920721774,3.73996794026306,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8592.t1"
"Pocillopora_acuta_HIv2___RNAseq.5540_t",0.0694749173874048,390.326529341965,-189.163264670983,5.91707640794941,4.33431543366884,-0.183991603704833,-0.425631329506204,0.352844943447919,0.0866475476832159,0.123516730153679,0.12235044889033,0.172974744793757,0.00222114811301018,8.2952871447801,4.16104487041982,1,1,1,0.962410368085431,0.0039748094913363,0.041363879781662,0.999999698051713,0.034476659278013,0.999541060901492,-0.604184480658675,-0.103319602993705,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.5540_t"
"Pocillopora_acuta_HIv2___RNAseq.g27064.t1",0.054799233494024,344.935222983508,-166.467611491754,5.17839301730931,3.61826188690004,0.194442917868392,-0.225432754908307,-0.0224452432791711,0.0861438990892187,0.120043926090663,0.12160794677804,0.16942064408477,4.67588085290457,7.83456888366083,0.0175515702656681,1,1,1,0.0305890120557232,0.00512563766912982,0.894602790970858,0.999999698051713,0.0417253934509514,0.999541060901492,-0.315730299089807,-0.348868402552689,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27064.t1"
"Pocillopora_acuta_HIv2___TS.g1247.t1",0.0478350061987418,391.596403974542,-189.798201987271,5.91387087175878,4.24819375062478,-0.0211361495224437,-0.250070497381724,0.0211541739173227,0.0759135868124357,0.106454067681428,0.107188567448385,0.149542554397634,0.0194102780405372,9.72347728720429,0.0200107124657066,1,1,1,0.889196674768817,0.00181928984293024,0.887507169446339,0.999999698051713,0.0214597575138664,0.999541060901492,-0.35501214123205,-0.324927701755025,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1247.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23320.t1",2.38592951599001,374.519475344067,-181.259737672034,3.42651231473498,3.67042870166037,-0.000713048822581552,-1.75638266472511,0.376156046417357,0.475294690824091,0.664079050334625,0.752490247378344,0.928480400302286,0.170802023296825,7.33477641558318,0.164130999194079,1,1,1,0.679400005696765,0.00676330915262687,0.685381336791447,0.999999698051713,0.048816426872576,0.999541060901492,-2.37173148781767,-1.88831929279187,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23320.t1"
"Pocillopora_acuta_HIv2___TS.g302.t2",0.305385240042266,279.395879732032,-133.697939866016,3.07403512663097,2.61274002129789,-0.174353387144781,-0.81751434409211,0.174353387143544,0.185550474910307,0.264816558898337,0.27151163990258,0.385625439143297,0.229058590522616,14.3778035606836,0.204422843827281,1,1,1,0.632222749643158,0.000149554865925469,0.651174291558082,0.999999698051713,0.00380986533513159,0.999541060901492,-1.05984297901509,-0.826958183862526,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g302.t2"
"Pocillopora_acuta_HIv2___RNAseq.g8906.t1",0.0935646009201909,374.007932029879,-181.003966014939,5.01463894684045,3.26614513209648,0.160230877985033,0.497777862438602,-0.37060590380478,0.116041807504672,0.153279844227765,0.154242754155356,0.208661418615126,0.147076906830662,7.58414240058304,3.15457135557872,1,1,1,0.701344569397483,0.00588839704564637,0.0757145738306887,0.999999698051713,0.045248701143731,0.999541060901492,0.697199972291349,0.178036437736118,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8906.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30633.t1",0.0700611386625531,755.640364000701,-371.820182000351,11.629140386923,7.9341552335363,0.0231175781065482,0.378573036400279,-0.203016960827075,0.0800096228312338,0.113148130426141,0.110726204664768,0.156602627415722,1.1221214698999,12.5220530143847,1.68060850007203,1,1,1,0.289462104810427,0.000402176732834575,0.194843616793741,0.999999698051713,0.00751274199525323,0.999541060901492,0.546002581058008,0.253192580293279,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30633.t1"
