"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.371875357152373 2 122 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 1
0 0.696946278916931 2 11 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 0.977847516047387 2 35 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 1
0 0.992751456186533 2 353 "GO:0010975;GO:0120035;GO:0031344" "regulation of cell projection organization" 1
0 0.990982865595909 2 253 "GO:0010976;GO:0031346;GO:0045666" "positive regulation of cell projection organization" 1
0 0.81430130916342 2 88 "GO:0010977;GO:0031345" "negative regulation of cell projection organization" 1
0 0.47836643589259 3 6 "GO:0010984" "regulation of lipoprotein particle clearance" 1
0 1 3 5 "GO:0010992" "ubiquitin recycling" 1
0 0.314290029234999 3 11 "GO:0010996" "response to auditory stimulus" 1
0 0.47836643589259 3 6 "GO:0012502;GO:0035072;GO:0035078;GO:0035081" "induction of programmed cell death by hormones" 1
0 0.392109408209546 2 13 "GO:0014002" "astrocyte development" 1
0 0.279874079386458 2 18 "GO:0014003" "oligodendrocyte development" 1
0 1 2 9 "GO:0014009" "glial cell proliferation" 1
0 0.612872125991827 4 51 "GO:0014013" "regulation of gliogenesis" 1
0 0.29894422717326 3 27 "GO:0014014" "negative regulation of gliogenesis" 1
0 0.700495125326907 2 23 "GO:0014015" "positive regulation of gliogenesis" 1
0 0.465708212686531 3 15 "GO:0014016" "neuroblast differentiation" 1
0 1 2 9 "GO:0014017" "neuroblast fate commitment" 1
0 0.119566586994542 4 6 "GO:0014019" "neuroblast development" 1
0 1 5 8 "GO:0014029" "neural crest formation" 1
0 0.833441450189573 4 43 "GO:0014031;GO:0014032;GO:0048864;GO:0014033" "stem cell development" 1
0 1 4 5 "GO:0014034" "neural crest cell fate commitment" 1
0 0.314290029234999 5 11 "GO:0014037;GO:0014044" "Schwann cell differentiation" 1
0 0.500485903557515 2 16 "GO:0014041;GO:1904799" "regulation of neuron maturation" 1
0 0.314290029234999 5 11 "GO:0014042;GO:1904801" "positive regulation of neuron maturation" 1
0 0.274459037292262 3 10 "GO:0014047;GO:0015800" "acidic amino acid transport" 1
0 1 2 6 "GO:0014048" "regulation of glutamate secretion" 1
0 1 2 7 "GO:0014056;GO:0014057" "regulation of acetylcholine secretion, neurotransmission" 1
0 1 3 10 "GO:0014059" "regulation of dopamine secretion" 1
0 0.623389316144124 -1 9 "GO:0014065" "obsolete phosphatidylinositol 3-kinase signaling" 1
0 0.865905535360007 -1 46 "GO:0014066" "obsolete regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.728158492361812 -1 12 "GO:0014067" "obsolete negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.933989838198137 -1 25 "GO:0014068" "obsolete positive regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.161855985696605 2 379 "GO:0014070" "response to organic cyclic compound" 1
0 0.314290029234999 4 11 "GO:0014072;GO:0043278" "response to isoquinoline alkaloid" 1
0 0.368789746146311 2 57 "GO:0014074" "response to purine-containing compound" 1
0 0.279874079386458 5 18 "GO:0014075" "response to amine" 1
0 1 4 5 "GO:0014807" "regulation of somitogenesis" 1
0 0.728158492361812 4 12 "GO:0014812" "muscle cell migration" 1
0 0.418566461076249 4 5 "GO:0014819" "regulation of skeletal muscle contraction" 1
0 0.748148960024537 2 37 "GO:0014823" "response to activity" 1
0 1 2 11 "GO:0014850" "response to muscle activity" 1
0 0.418566461076249 2 5 "GO:0014854" "response to inactivity" 1
0 1 3 5 "GO:0014855;GO:0060038" "striated muscle cell proliferation" 1
0 1 2 11 "GO:0014866" "skeletal myofibril assembly" 1
0 1 2 10 "GO:0014888;GO:0003299;GO:0014887;GO:0014898" "striated muscle adaptation" 1
0 0.865905535360007 2 46 "GO:0014902" "myotube differentiation" 1
0 1 3 12 "GO:0014904;GO:0048741" "skeletal muscle fiber development" 1
0 0.418566461076249 5 5 "GO:0014909" "smooth muscle cell migration" 1
0 0.584841816257666 6 29 "GO:0014910" "regulation of smooth muscle cell migration" 1
0 0.651198070350904 2 21 "GO:0014911" "positive regulation of smooth muscle cell migration" 1
0 0.532028461486587 2 7 "GO:0014912" "negative regulation of smooth muscle cell migration" 1
0 0.728158492361812 3 12 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 1 2 7 "GO:0015014" "heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process" 1
0 0.418566461076249 4 5 "GO:0015669" "gas transport" 1
0 1 6 6 "GO:0015677" "copper ion import" 1
0 0.700495125326907 4 23 "GO:0015695" "organic cation transport" 1
0 0.833441450189573 4 43 "GO:0015698" "inorganic anion transport" 1
0 0.696946278916931 2 11 "GO:0015701" "bicarbonate transport" 1
0 0.13368179986513 6 42 "GO:0015718" "monocarboxylic acid transport" 1
0 0.0565055378310707 2 9 "GO:0015721" "bile acid and bile salt transport" 1
0 0.119566586994542 2 6 "GO:0015722;GO:0046618" "canalicular bile acid transport" 1
0 0.0565055378310707 4 9 "GO:0015740;GO:0042940;GO:0043090;GO:0070777;GO:0015810;GO:0070779;GO:0089718" "C4-dicarboxylate transport" 1
0 0.274952253216586 4 26 "GO:0015748;GO:0015914" "organophosphate ester transport" 1
0 0.580181268693993 2 8 "GO:0015802" "basic amino acid transport" 1
0 0.500485903557515 2 16 "GO:0015807" "L-amino acid transport" 1
0 0.418566461076249 5 5 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 0.418566461076249 3 5 "GO:0015813" "L-glutamate transmembrane transport" 1
0 0.194958811034747 5 8 "GO:0015844;GO:0051937" "monoamine transport" 1
0 0.0586254998728145 4 49 "GO:0015850" "organic hydroxy compound transport" 1
0 0.418566461076249 5 5 "GO:0015871" "choline transport" 1
0 0.47836643589259 3 6 "GO:0015889;GO:0035672" "oligopeptide transmembrane transport" 1
0 0.651198070350904 3 21 "GO:0015909;GO:0015908" "fatty acid transport" 1
0 0.481702555214757 5 25 "GO:0015918;GO:0030301" "sterol transport" 1
0 1 2 7 "GO:0015936" "coenzyme A metabolic process" 1
0 0.392109408209546 2 13 "GO:0015949" "nucleobase-containing small molecule interconversion" 1
0 0.0384086438414011 3 129 "GO:0015980" "energy derivation by oxidation of organic compounds" 1
0 0.728158492361812 2 12 "GO:0015985;GO:0015986;GO:0042776" "energy coupled proton transport, down electrochemical gradient" 1
0 1 2 10 "GO:0015988" "energy coupled proton transmembrane transport, against electrochemical gradient" 1
0 0.426004571346148 1 136 "GO:0016032;GO:0044403" "biological process involved in symbiotic interaction" 1
0 1 2 11 "GO:0016048" "detection of temperature stimulus" 1
0 0.855155058405717 2 127 "GO:0016049;GO:0060560" "developmental growth involved in morphogenesis" 1
0 0.979313146241888 2 164 "GO:0016050" "vesicle organization" 1
0 0.0126500957334017 2 51 "GO:0016051" "carbohydrate biosynthetic process" 0.71304347826087
0 0.00588313181884654 2 40 "GO:0016052" "carbohydrate catabolic process" 0.395833333333333
0 0.00693573169869915 3 124 "GO:0016053;GO:0046394" "carboxylic acid biosynthetic process" 0.461538461538462
0 1 2 8 "GO:0016056" "G protein-coupled opsin signaling pathway" 1
0 1 4 10 "GO:0016059" "negative regulation of opsin-mediated signaling pathway" 1
0 0.756162582707834 3 13 "GO:0016064;GO:0019724" "B cell mediated immunity" 1
0 0.999991391123282 2 388 "GO:0016071" "mRNA metabolic process" 0.996853357422463
0 0.47836643589259 2 6 "GO:0016074;GO:0043144" "sno(s)RNA metabolic process" 1
0 1 4 8 "GO:0016075" "rRNA catabolic process" 1
0 0.314290029234999 3 11 "GO:0016080" "synaptic vesicle targeting" 1
0 0.194424227675067 2 15 "GO:0016081" "synaptic vesicle docking" 1
0 0.429537014685003 2 14 "GO:0016082" "synaptic vesicle priming" 1
0 0.623389316144124 4 9 "GO:0016093;GO:0019348" "polyprenol metabolic process" 1
0 0.274459037292262 4 10 "GO:0016126;GO:1902653" "sterol biosynthetic process" 1
0 0.500485903557515 3 16 "GO:0016137" "glycoside metabolic process" 1
0 0.662159347127664 2 10 "GO:0016139" "glycoside catabolic process" 1
0 1 3 12 "GO:0016180;GO:0034472" "snRNA processing" 1
0 0.781138168090712 3 139 "GO:0016197" "endosomal transport" 1
0 0.873069922523646 3 19 "GO:0016198;GO:0016199" "axon choice point recognition" 1
0 0.532028461486587 2 7 "GO:0016201" "synaptic target inhibition" 1
0 0.797414877438068 2 75 "GO:0016202;GO:0048634;GO:1901861" "regulation of muscle organ development" 1
0 0.676609793785239 2 22 "GO:0016203" "muscle attachment" 1
0 0.0952195735499443 2 11 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 1
0 1 4 8 "GO:0016233" "telomere capping" 1
0 0.431289420202448 4 70 "GO:0016236" "macroautophagy" 1
0 0.693879055850923 2 34 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.81430130916342 2 88 "GO:0016241" "regulation of macroautophagy" 1
0 1 2 22 "GO:0016242" "negative regulation of macroautophagy" 1
0 1 2 5 "GO:0016254" "preassembly of GPI anchor in ER membrane" 1
0 0.580181268693993 3 8 "GO:0016266" "O-glycan processing" 1
0 0.209394663533279 3 90 "GO:0016311" "dephosphorylation" 1
0 0.0952195735499443 2 11 "GO:0016318" "ommatidial rotation" 1
0 0.60850185006724 3 30 "GO:0016319" "mushroom body development" 1
0 0.274459037292262 2 10 "GO:0016321" "female meiosis chromosome segregation" 1
0 0.913952807631305 3 38 "GO:0016322;GO:0042551" "neuron maturation" 1
0 0.47836643589259 2 6 "GO:0016330" "second mitotic wave involved in compound eye morphogenesis" 1
0 0.951669416137853 2 161 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 0.722898767256244 2 24 "GO:0016333" "morphogenesis of follicular epithelium" 1
0 1 3 9 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 1
0 0.156394282328609 2 7 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 0.418566461076249 5 5 "GO:0016340" "calcium-dependent cell-matrix adhesion" 1
0 1 3 9 "GO:0016348" "imaginal disc-derived leg joint morphogenesis" 1
0 0.994545743226617 2 116 "GO:0016358;GO:0048813" "dendrite development" 1
0 0.851743587861721 3 57 "GO:0016441;GO:0031047;GO:0035194" "regulatory ncRNA-mediated gene silencing" 1
0 0.803829013095853 2 15 "GO:0016445" "somatic diversification of immunoglobulins" 1
0 1 3 11 "GO:0016447" "somatic recombination of immunoglobulin gene segments" 1
0 0.930159228147805 -1 106 "GO:0016458" "obsolete gene silencing" 1
0 0.824051887065075 2 16 "GO:0016476" "regulation of embryonic cell shape" 1
0 0.984039993140799 2 427 "GO:0016477;GO:0048870;GO:0051674" "localization of cell" 1
0 0.343843261692194 4 92 "GO:0016482" "cytosolic transport" 1
0 0.44751144112291 3 71 "GO:0016485" "protein processing" 1
0 0.842194237771788 3 17 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 0.87826922463954 3 34 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 1 6 8 "GO:0016545;GO:0048065;GO:0045433" "male courtship behavior, veined wing generated song production" 1
0 1 2 16 "GO:0016556;GO:0080009" "mRNA modification" 1
0 0.205625900286852 2 214 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 0.273644480999427 -1 168 "GO:0016569;GO:0016570" "obsolete covalent chromatin modification" 1
0 0.934007566823613 3 41 "GO:0016571;GO:0018022;GO:0034968" "peptidyl-lysine methylation" 1
0 0.000707373090091284 -1 21 "GO:0016572" "obsolete histone phosphorylation" 0.158333333333333
0 1 -1 19 "GO:0016574" "obsolete histone ubiquitination" 1
0 1 -1 10 "GO:0016578" "obsolete histone deubiquitination" 1
0 0.89567642006825 2 134 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 0.824051887065075 2 16 "GO:0016601" "Rac protein signal transduction" 1
0 0.662159347127664 3 10 "GO:0016925" "protein sumoylation" 1
0 1 2 8 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 0.0218715494418909 2 55 "GO:0016999" "antibiotic metabolic process" 0.950847457627119
0 0.250823112056384 2 17 "GO:0017001" "antibiotic catabolic process" 1
0 0.22226437658964 4 16 "GO:0017004" "cytochrome complex assembly" 1
0 0.62000602529208 2 41 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.119566586994542 2 6 "GO:0017062;GO:0034551" "respiratory chain complex III assembly" 1
0 0.623389316144124 2 9 "GO:0017085" "response to insecticide" 1
0 1 2 6 "GO:0017121;GO:0061588;GO:0061590;GO:0061591" "plasma membrane phospholipid scrambling" 1
0 0.40910128952086 3 78 "GO:0017145" "stem cell division" 1
0 0.999525200598208 2 70 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 1
0 0.484737829620949 3 54 "GO:0017156;GO:0016079" "calcium-ion regulated exocytosis" 1
0 0.85147318422912 2 69 "GO:0017157" "regulation of exocytosis" 1
0 0.794451503683655 2 40 "GO:0017158;GO:1903305" "regulation of regulated secretory pathway" 1
0 1 2 12 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 0.0274973486593732 -1 7 "GO:0018065" "obsolete protein-cofactor linkage" 0.955479452054795
0 1 2 7 "GO:0018094" "protein polyglycylation" 1
0 1 5 7 "GO:0018095" "protein polyglutamylation" 1
0 0.5584294063636 2 88 "GO:0018105;GO:0018209" "peptidyl-serine modification" 1
0 6.88978934057151e-05 2 49 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 0.01
0 0.886182036273686 2 61 "GO:0018108;GO:0018212" "peptidyl-tyrosine phosphorylation" 1
0 0.580181268693993 2 8 "GO:0018149" "peptide cross-linking" 1
0 1 2 7 "GO:0018158" "protein oxidation" 1
0 0.795104186810057 2 361 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 2 7 "GO:0018195" "peptidyl-arginine modification" 1
0 0.842194237771788 4 17 "GO:0018196;GO:0018279" "protein N-linked glycosylation via asparagine" 1
0 1 2 8 "GO:0018198" "peptidyl-cysteine modification" 1
0 1 2 14 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 0.6092588934114 2 122 "GO:0018205" "peptidyl-lysine modification" 1
0 1 2 9 "GO:0018206" "peptidyl-methionine modification" 1
0 0.194958811034747 2 8 "GO:0018345" "protein palmitoylation" 1
0 0.156394282328609 2 7 "GO:0018904" "ether metabolic process" 1
0 0.770509073615025 2 50 "GO:0018958" "phenol-containing compound metabolic process" 1
0 0.977957030173932 2 53 "GO:0018991" "egg-laying behavior" 1
0 0.651198070350904 4 21 "GO:0018992" "germ-line sex determination" 1
0 0.696946278916931 4 11 "GO:0018993" "somatic sex determination" 1
0 0.533774275757666 2 17 "GO:0018996" "molting cycle, collagen and cuticulin-based cuticle" 1
0 0.756162582707834 3 13 "GO:0019048;GO:0044003;GO:0019054" "modulation by symbiont of host process" 1
0 0.12416516010478 2 49 "GO:0019058" "viral life cycle" 1
0 0.500485903557515 2 16 "GO:0019068" "virion assembly" 1
0 1 2 11 "GO:0019079" "viral genome replication" 1
0 0.500485903557515 2 16 "GO:0019080;GO:0019081" "viral gene expression" 1
0 0.961624583922334 2 103 "GO:0019098" "reproductive behavior" 1
0 1 5 7 "GO:0019099" "female germ-line sex determination" 1
0 0.119566586994542 2 6 "GO:0019100" "male germ-line sex determination" 1
0 0.159516120081051 5 154 "GO:0019216" "regulation of lipid metabolic process" 1
0 0.560291576535342 3 28 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 0.188026354102217 2 46 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 1
0 0.497679862995511 3 113 "GO:0019221" "cytokine-mediated signaling pathway" 1
0 1 4 13 "GO:0019226" "transmission of nerve impulse" 1
0 1 2 9 "GO:0019228" "neuronal action potential" 1
0 0.855696505195779 6 32 "GO:0019229" "regulation of vasoconstriction" 1
0 0.393493919669165 5 40 "GO:0019233" "sensory perception of pain" 1
0 0.0385937811372776 2 19 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 0.47836643589259 3 6 "GO:0019321" "pentose metabolic process" 1
0 0.167543769356807 2 14 "GO:0019336;GO:0019614;GO:0042420;GO:0042424;GO:0042402;GO:0009310" "cellular biogenic amine catabolic process" 1
0 0.0441101815893767 4 26 "GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 1
0 0.47836643589259 3 6 "GO:0019370" "leukotriene biosynthetic process" 1
0 0.418566461076249 4 5 "GO:0019372" "lipoxygenase pathway" 1
0 1 2 5 "GO:0019374" "galactolipid metabolic process" 1
0 0.696946278916931 2 11 "GO:0019377" "glycolipid catabolic process" 1
0 0.246944503811292 4 33 "GO:0019395;GO:0034440" "lipid oxidation" 1
0 0.418566461076249 2 5 "GO:0019432;GO:0046463;GO:0046460" "triglyceride biosynthetic process" 1
0 0.944814390260092 -1 228 "GO:0019439;GO:1901361;GO:0034655;GO:0044270;GO:0046700" "obsolete organic cyclic compound catabolic process" 1
0 1 2 5 "GO:0019471" "4-hydroxyproline metabolic process" 1
0 0.270025898803903 2 390 "GO:0019637" "organophosphate metabolic process" 1
0 0.2232781382062 7 40 "GO:0019646;GO:0042773;GO:0042775" "mitochondrial ATP synthesis coupled electron transport" 1
0 0.722898767256244 3 24 "GO:0019674" "NAD metabolic process" 1
0 0.409177203544467 2 50 "GO:0019722" "calcium-mediated signaling" 1
0 0.730195288908882 2 319 "GO:0019725" "cellular homeostasis" 1
0 0.728158492361812 2 12 "GO:0019731" "antibacterial humoral response" 1
0 1 4 6 "GO:0019732" "antifungal humoral response" 1
0 0.428249312595974 2 51 "GO:0019748" "secondary metabolic process" 1
0 0.34752283227519 2 29 "GO:0019751" "polyol metabolic process" 1
0 0.548503795821454 2 117 "GO:0019827;GO:0098727" "maintenance of cell number" 1
0 0.119566586994542 3 6 "GO:0019852;GO:1901334" "L-ascorbic acid metabolic process" 1
0 0.557283484936149 2 68 "GO:0019882" "antigen processing and presentation" 1
0 0.0853753262257769 3 5 "GO:0019889" "pteridine metabolic process" 1
0 0.696946278916931 2 11 "GO:0019896" "axonal transport of mitochondrion" 1
0 0.121256781049117 2 26 "GO:0019915" "lipid storage" 1
0 0.728837601690409 -1 80 "GO:0019932" "obsolete second-messenger-mediated signaling" 1
0 0.90845386969759 2 22 "GO:0019933" "cAMP-mediated signaling" 1
