"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Module"
"1000","GO:0071472",0.0499612465792582,0.995210373889921,2,9,"cellular response to salt stress","BP","Black"
"1001","GO:0071475",0.0499612465792582,0.995210373889921,2,9,"cellular hyperosmotic salinity response","BP","Black"
"1002","GO:0043256",0.0013732438469717,1,2,2,"laminin complex","CC","Black"
"1003","GO:0043259",0.0013732438469717,1,2,2,"laminin-10 complex","CC","Black"
"1004","GO:0043260",0.0013732438469717,1,2,2,"laminin-11 complex","CC","Black"
"1005","GO:0000794",0.00184309632272642,0.999654875814891,7,42,"condensed nuclear chromosome","CC","Black"
"1006","GO:0001520",0.00289063780752593,0.999865163240592,3,7,"outer dense fiber","CC","Black"
"1007","GO:0071010",0.00523977639953269,0.999178751704844,5,26,"prespliceosome","CC","Black"
"1008","GO:0031465",0.00527097632166302,0.999923398542107,2,3,"Cul4B-RING E3 ubiquitin ligase complex","CC","Black"
"1009","GO:0072687",0.00591307484356423,0.999601789202696,3,9,"meiotic spindle","CC","Black"
"1010","GO:0030666",0.00745624181136547,0.998417888958221,6,40,"endocytic vesicle membrane","CC","Black"
"1011","GO:0016234",0.00770986899273847,0.998650836102189,5,30,"inclusion body","CC","Black"
"1012","GO:0009986",0.00857584743627147,0.996501838413985,14,158,"cell surface","CC","Black"
"1013","GO:0071007",0.0112679051489528,0.997827790224379,5,31,"U2-type catalytic step 2 spliceosome","CC","Black"
"1014","GO:0005793",0.0115659208622255,0.997286898645451,6,43,"endoplasmic reticulum-Golgi intermediate compartment","CC","Black"
"1015","GO:0030139",0.0134057591773155,0.995188380925221,10,104,"endocytic vesicle","CC","Black"
"1016","GO:0031253",0.0146988181451479,0.994644522271004,10,106,"cell projection membrane","CC","Black"
"1017","GO:0033116",0.0164703154852973,0.997286312507863,4,22,"endoplasmic reticulum-Golgi intermediate compartment membrane","CC","Black"
"1018","GO:0097227",0.0180571624655139,0.999182466270822,2,5,"sperm annulus","CC","Black"
"1019","GO:0071012",0.0182319111155206,0.997948142303906,3,13,"catalytic step 1 spliceosome","CC","Black"
"1020","GO:0005680",0.0185700209537453,0.999146535916629,2,5,"anaphase-promoting complex","CC","Black"
"1021","GO:0000793",0.0196441901361463,0.993477035144813,8,79,"condensed chromosome","CC","Black"
"1022","GO:0005741",0.0203970412952574,0.99381016244066,7,62,"mitochondrial outer membrane","CC","Black"
"1023","GO:0071014",0.0226408988626682,0.997194988990579,3,14,"post-mRNA release spliceosomal complex","CC","Black"
"1024","GO:0071011",0.0252450580849567,0.993917967040906,5,38,"precatalytic spliceosome","CC","Black"
"1025","GO:0098590",0.0310624291475778,0.982391529268272,22,339,"plasma membrane region","CC","Black"
"1026","GO:0005608",0.0321503032793767,1,1,1,"laminin-3 complex","CC","Black"
"1027","GO:0005610",0.0321503032793767,1,1,1,"laminin-5 complex","CC","Black"
"1028","GO:0019867",0.0321540038409696,0.989231007981676,7,68,"outer membrane","CC","Black"
"1029","GO:0031968",0.0321540038409696,0.989231007981676,7,68,"organelle outer membrane","CC","Black"
"1030","GO:0030496",0.0334647961817404,0.987664276753204,8,87,"midbody","CC","Black"
"1031","GO:0045120",0.033545107615587,0.995017793591669,3,17,"pronucleus","CC","Black"
"1032","GO:0031464",0.035174347810413,0.997389655173642,2,7,"Cul4A-RING E3 ubiquitin ligase complex","CC","Black"
"1033","GO:0097731",0.0368969886898508,0.990074475983453,5,44,"9+0 non-motile cilium","CC","Black"
"1034","GO:0097733",0.0368969886898508,0.990074475983453,5,44,"photoreceptor cell cilium","CC","Black"
"1035","GO:0034709",0.038394896717151,0.997010314469562,2,7,"methylosome","CC","Black"
"1036","GO:0071204",0.0384114764399198,0.997008313094913,2,7,"histone pre-mRNA 3'end processing complex","CC","Black"
"1037","GO:0005687",0.0390446857441849,0.996931509833234,2,7,"U4 snRNP","CC","Black"
"1038","GO:0005683",0.0394101077562108,0.996886862400046,2,7,"U7 snRNP","CC","Black"
"1039","GO:1905286",0.0410490053078431,1,1,1,"serine-type peptidase complex","CC","Black"
"1040","GO:0005606",0.0420299457196589,1,1,1,"laminin-1 complex","CC","Black"
"1041","GO:0051285",0.042453241188668,1,1,1,"cell cortex of cell tip","CC","Black"
"1042","GO:0005956",0.0438829822697073,1,1,1,"protein kinase CK2 complex","CC","Black"
"1043","GO:0030663",0.0442488125096862,0.996137585328985,2,8,"COPI-coated vesicle membrane","CC","Black"
"1044","GO:0097268",0.0447035213994091,1,1,1,"cytoophidium","CC","Black"
"1045","GO:0017086",0.0449355308532157,1,1,1,"3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex","CC","Black"
"1046","GO:0032133",0.0459764397671158,1,1,1,"chromosome passenger complex","CC","Black"
"1047","GO:1990385",0.0459764397671158,1,1,1,"meiotic spindle midzone","CC","Black"
"1048","GO:0044393",0.0463044376426278,1,1,1,"microspike","CC","Black"
"1049","GO:0032127",0.0463518265835208,1,1,1,"dense core granule membrane","CC","Black"
"1050","GO:0019910",0.0469881142909149,1,1,1,"mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex","CC","Black"
"1051","GO:0045253",0.0469881142909149,1,1,1,"pyruvate dehydrogenase (lipoamide) phosphatase complex","CC","Black"
"1052","GO:1990037",0.0472165096600133,1,1,1,"Lewy body core","CC","Black"
"1053","GO:1990590",0.0472165096600133,1,1,1,"ATF1-ATF4 transcription factor complex","CC","Black"
"1054","GO:1990617",0.0472165096600133,1,1,1,"CHOP-ATF4 complex","CC","Black"
"1055","GO:0030662",0.0484399944036642,0.983894712740638,6,61,"coated vesicle membrane","CC","Black"
"1056","GO:0097730",0.0499010952125037,0.981517667874577,7,79,"non-motile cilium","CC","Black"
"1057","GO:0051575",0.00573717789383038,0.999912846039851,2,3,"5'-deoxyribose-5-phosphate lyase activity","MF","Black"
"1058","GO:1990447",0.00615423019736562,0.999903010599725,2,3,"U2 snRNP binding","MF","Black"
"1059","GO:0034450",0.00759958935266346,0.999420065125506,3,10,"ubiquitin-ubiquitin ligase activity","MF","Black"
"1060","GO:0004029",0.0106385024320587,0.999685726415263,2,4,"aldehyde dehydrogenase (NAD+) activity","MF","Black"
"1061","GO:0004027",0.0117813725771349,0.999632645427268,2,4,"alcohol sulfotransferase activity","MF","Black"
"1062","GO:0004888",0.0151321689886807,0.994816023966148,9,91,"transmembrane signaling receptor activity","MF","Black"
"1063","GO:0071208",0.0198852761924924,0.999051894699475,2,5,"histone pre-mRNA DCP binding","MF","Black"
"1064","GO:0016903",0.0205526675920125,0.997546240465772,3,14,"oxidoreductase activity, acting on the aldehyde or oxo group of donors","MF","Black"
"1065","GO:0030492",0.0236081504853019,1,1,1,"hemoglobin binding","MF","Black"
"1066","GO:0051117",0.0236873905520299,0.993405255235858,6,51,"ATPase binding","MF","Black"
"1067","GO:0008237",0.0250682923579893,0.992906410303262,6,54,"metallopeptidase activity","MF","Black"
"1068","GO:0038024",0.0264637782558886,0.996415310112659,3,17,"cargo receptor activity","MF","Black"
"1069","GO:0005201",0.0271478103319627,0.998250189078179,2,7,"extracellular matrix structural constituent","MF","Black"
"1070","GO:0031404",0.0276190678601031,0.998294420765762,2,6,"chloride ion binding","MF","Black"
"1071","GO:0008146",0.0278289828368938,0.996224553896036,3,15,"sulfotransferase activity","MF","Black"
"1072","GO:0004568",0.0278712522435753,0.998270331540642,2,6,"chitinase activity","MF","Black"
"1073","GO:0008061",0.0278712522435753,0.998270331540642,2,6,"chitin binding","MF","Black"
"1074","GO:1990446",0.028262287690734,0.998232737520463,2,6,"U1 snRNP binding","MF","Black"
"1075","GO:0019955",0.0297586467162447,0.99581649838148,3,16,"cytokine binding","MF","Black"
"1076","GO:0019956",0.0320171487826648,1,1,1,"chemokine binding","MF","Black"
"1077","GO:0019958",0.0320171487826648,1,1,1,"C-X-C chemokine binding","MF","Black"
"1078","GO:0019959",0.0320171487826648,1,1,1,"interleukin-8 binding","MF","Black"
"1079","GO:0043120",0.0320171487826648,1,1,1,"tumor necrosis factor binding","MF","Black"
"1080","GO:0048403",0.0320171487826648,1,1,1,"brain-derived neurotrophic factor binding","MF","Black"
"1081","GO:0038023",0.0355706531238986,0.984982077931852,10,122,"signaling receptor activity","MF","Black"
"1082","GO:0030620",0.0362950874498384,0.997259786733234,2,7,"U2 snRNA binding","MF","Black"
"1083","GO:0004062",0.0379044325295783,0.997069296761437,2,7,"aryl sulfotransferase activity","MF","Black"
"1084","GO:0050436",0.040108647517662,1,1,1,"microfibril binding","MF","Black"
"1085","GO:0005003",0.0407701334378913,1,1,1,"ephrin receptor activity","MF","Black"
"1086","GO:0005004",0.0407701334378913,1,1,1,"GPI-linked ephrin receptor activity","MF","Black"
"1087","GO:0005005",0.0407701334378913,1,1,1,"transmembrane-ephrin receptor activity","MF","Black"
"1088","GO:0097161",0.0407701334378913,1,1,1,"DH domain binding","MF","Black"
"1089","GO:0016155",0.0418682449320019,1,1,1,"formyltetrahydrofolate dehydrogenase activity","MF","Black"
"1090","GO:0008378",0.0430704861094015,0.996296091044692,2,8,"galactosyltransferase activity","MF","Black"
"1091","GO:0035250",0.0430704861094015,0.996296091044692,2,8,"UDP-galactosyltransferase activity","MF","Black"
"1092","GO:0015464",0.043270757434054,1,1,1,"acetylcholine receptor activity","MF","Black"
"1093","GO:0022848",0.043270757434054,1,1,1,"acetylcholine-gated monoatomic cation-selective channel activity","MF","Black"
"1094","GO:0042166",0.043270757434054,1,1,1,"acetylcholine binding","MF","Black"
"1095","GO:0060089",0.0433367361752698,0.981061670714609,10,126,"molecular transducer activity","MF","Black"
"1096","GO:0003844",0.0436414302440318,1,1,1,"1,4-alpha-glucan branching enzyme activity","MF","Black"
"1097","GO:0008774",0.0439005790923349,1,1,1,"acetaldehyde dehydrogenase (acetylating) activity","MF","Black"
"1098","GO:0016361",0.0444736015821626,1,1,1,"activin receptor activity, type I","MF","Black"
"1099","GO:0015645",0.0444911100890932,0.996104689088249,2,8,"fatty acid ligase activity","MF","Black"
"1100","GO:0003883",0.0447035213994091,1,1,1,"CTP synthase activity","MF","Black"
"1101","GO:0003863",0.0449355308532157,1,1,1,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity","MF","Black"
"1102","GO:0004164",0.0449791441022735,1,1,1,"diphthine synthase activity","MF","Black"
"1103","GO:0008519",0.0458165891336637,0.99592291577013,2,8,"ammonium transmembrane transporter activity","MF","Black"
"1104","GO:0004343",0.0460374721625036,1,1,1,"glucosamine 6-phosphate N-acetyltransferase activity","MF","Black"
"1105","GO:0030348",0.0463518265835208,1,1,1,"syntaxin-3 binding","MF","Black"
"1106","GO:0017017",0.0468066831006049,1,1,1,"MAP kinase tyrosine/serine/threonine phosphatase activity","MF","Black"
"1107","GO:0097602",0.0468332772249813,0.995781422310267,2,8,"cullin family protein binding","MF","Black"
"1108","GO:0001076",0.0109384070652907,0.998424826443788,4,20,NA,NA,"Black"
"1109","GO:0000989",0.0176503156413018,0.997014607405206,4,23,NA,NA,"Black"
"1110","GO:0006928",0.0177679343265489,0.98875442193105,40,671,NA,NA,"Black"
"1111","GO:1903364",0.0191925883816836,0.993153041044998,9,92,NA,NA,"Black"
"1112","GO:0051181",0.0227721646923243,0.997140353980194,3,15,NA,NA,"Black"
"1113","GO:0042954",0.0236081504853019,1,1,1,NA,NA,"Black"
"1114","GO:0005605",0.0265944738265098,0.998304836437996,2,7,NA,NA,"Black"
"1115","GO:0000988",0.0266115214550798,0.994829895527157,4,26,NA,NA,"Black"
"1116","GO:0097636",0.0439840881842337,1,1,1,NA,NA,"Black"
"1117","GO:0097637",0.0439840881842337,1,1,1,NA,NA,"Black"
"1118","GO:0070022",0.0444736015821626,1,1,1,NA,NA,"Black"
"1119","GO:1904468",0.0463518265835208,1,1,1,NA,NA,"Black"
"1120","GO:0004724",0.0469881142909149,1,1,1,NA,NA,"Black"
"1121","GO:0071148",0.0473309353022492,1,1,1,NA,NA,"Black"
"1122","GO:0071149",0.0473309353022492,1,1,1,NA,NA,"Black"
"1123","GO:0045861",0.000177468849027549,0.999968737549066,9,94,"negative regulation of proteolysis","BP","Pink"
"1124","GO:0002038",0.000567961015021588,1,2,2,"positive regulation of L-glutamate import across plasma membrane","BP","Pink"
"1125","GO:0021870",0.000567961015021588,1,2,2,"Cajal-Retzius cell differentiation","BP","Pink"
"1126","GO:1904797",0.000567961015021588,1,2,2,"negative regulation of core promoter binding","BP","Pink"
"1127","GO:0036269",0.00143784128782438,0.999989345079012,2,3,"swimming behavior","BP","Pink"
"1128","GO:0000045",0.00152399453770417,0.999871905643307,4,24,"autophagosome assembly","BP","Pink"
"1129","GO:0002265",0.00155898450931974,0.99998795924231,2,3,"astrocyte activation involved in immune response","BP","Pink"
"1130","GO:0051563",0.00155898450931974,0.99998795924231,2,3,"smooth endoplasmic reticulum calcium ion homeostasis","BP","Pink"
"1131","GO:1905908",0.00155898450931974,0.99998795924231,2,3,"positive regulation of amyloid fibril formation","BP","Pink"
"1132","GO:1904796",0.00181116359248223,0.999984894710402,2,3,"regulation of core promoter binding","BP","Pink"
"1133","GO:1903961",0.00202570124792604,0.999982106478048,2,3,"positive regulation of anion transmembrane transport","BP","Pink"
"1134","GO:1905037",0.00215225512502594,0.999799244965124,4,26,"autophagosome organization","BP","Pink"
"1135","GO:0035333",0.00223214802021568,0.999970785394686,2,4,"Notch receptor processing, ligand-dependent","BP","Pink"
"1136","GO:0051582",0.00248947766418968,0.999965541908021,2,4,"positive regulation of neurotransmitter uptake","BP","Pink"
"1137","GO:1904646",0.00257133404818664,0.999855384643888,3,15,"cellular response to amyloid-beta","BP","Pink"
"1138","GO:0021532",0.0026160047018436,0.999742431651481,4,26,"neural tube patterning","BP","Pink"
"1139","GO:1905906",0.00268287515615657,0.999961410364459,2,4,"regulation of amyloid fibril formation","BP","Pink"
"1140","GO:1900425",0.00301740203329707,0.999941874408091,2,6,"negative regulation of defense response to bacterium","BP","Pink"
"1141","GO:0048143",0.00324237805061434,0.99994858827679,2,4,"astrocyte activation","BP","Pink"
"1142","GO:0015871",0.00324918490324162,0.999940201805933,2,5,"choline transport","BP","Pink"
"1143","GO:0021904",0.00334376553851065,0.999795981470282,3,14,"dorsal/ventral neural tube patterning","BP","Pink"
"1144","GO:0030070",0.00337633434420997,0.999945335381344,2,4,"insulin processing","BP","Pink"
"1145","GO:0009119",0.00342013790522373,0.999493227121814,5,44,"ribonucleoside metabolic process","BP","Pink"
"1146","GO:0050820",0.0034877087152427,0.99978397070382,3,14,"positive regulation of coagulation","BP","Pink"
"1147","GO:0034205",0.00349983227124789,0.999933078647845,2,5,"amyloid-beta formation","BP","Pink"
"1148","GO:1904645",0.00354774781816263,0.999771928570264,3,17,"response to amyloid-beta","BP","Pink"
